,fileid
3171,20090325-0900-PLENARY-3_de_123_0
3172,20100602-1500-COMMITTEE-ENVI_de_288_0
3173,20120710-1500-COMMITTEE-TRAN_de_107_0
3174,20120710-1500-COMMITTEE-ECON_de_3_1
3175,20120531-0900-COMMITTEE-LIBE_de_68_0
3176,20190327-0900-PLENARY_de_1019_1
3177,20140123-0900-COMMITTEE-PECH_de_2_1
3178,20120112-0900-COMMITTEE-AFET_de_319_0
3179,20140219-1100-SPECIAL-UNKN_de_49_0
3180,20170314-1530-SPECIAL-UNKN_de_1_1
3181,20090423-0900-PLENARY-3_de_38_1
3182,20150223-1500-COMMITTEE-CONT_de_34_0
3183,20150129-1500-COMMITTEE-EMPL_de_33_0
3184,20190321-1400-COMMITTEE-PETI_de_36_1
3185,20130124-1500-COMMITTEE-ENVI_de_260_1
3186,20200520-1345-COMMITTEE-IMCO_de_2_0
3187,20100713-1500-COMMITTEE-INTA_de_85_1
3188,20140122-0900-SPECIAL-UNKN8_de_239_0
3189,20180824-0930-SPECIAL-OTHER_de_342_2
3190,20111213-0900-PLENARY-9_de_55_1
3191,20111108-0900-SPECIAL-UNKN_de_170_0
3192,20131104-1500-COMMITTEE-AGRI_de_184_1
3193,20110228-1500-COMMITTEE-IMCO_de_113_0
3194,20160831-0900-COMMITTEE-DEVE_de_16_0
3195,20191203-1430-COMMITTEE-PETI_de_38_0
3196,20150617-1500-COMMITTEE-AGRI_de_13_0
3197,20181121-1430-COMMITTEE-TRAN_de_397_0
3198,20140402-0930-SPECIAL_de_50_0
3199,20130218-1530-COMMITTEE-ECON_de_69_1
3200,20170615-0900-PLENARY-3_de_99_1
3201,20160502-1630-SPECIAL-UNKN_de_94_2
3202,20160314-1500-SPECIAL-UNKN_de_193_1
3203,20150604-1500-COMMITTEE-LIBE_de_108_0
3204,20151109-1500-COMMITTEE-ENVI_de_359_1
3205,20170626-1600-COMMITTEE-IMCO_de_156_1
3206,20101130-0900-COMMITTEE-IMCO_de_37_0
3207,20180625-1500-COMMITTEE-CONT_de_328_0
3208,20120611-0900-PLENARY-18_de_9_1
3209,20090121-1500-COMMITTEE-AFCO_de_9_0
3210,20131008-0900-PLENARY-12_de_13_1
3211,20111004-1500-COMMITTEE-PETI_de_116_0
3212,20091008-1400-COMMITTEE-LIBE_de_86_1
3213,20160315-1430-COMMITTEE-PETI-LIBE-AFCO-JURI_de_147_0
3214,20101108-1500-COMMITTEE-IMCO_de_72_0
3215,20111017-1500-COMMITTEE-LIBE_de_47_0
3216,20170412-1500-COMMITTEE-LIBE_de_9_0
3217,20120621-0900-COMMITTEE-REGI_de_214_0
3218,20151125-0900-PLENARY-16_de_200_1
3219,20130123-1500-COMMITTEE-ENVI_de_270_0
3220,20180618-1500-COMMITTEE-ITRE_de_29_1
3221,20100427-1500-COMMITTEE-DEVE_de_226_0
3222,20171009-1500-COMMITTEE-DEVE_de_205_0
3223,20100614-0900-PLENARY-10_de_20_0
3224,20200127-1730-COMMITTEE-ECON_de_54_1
3225,20120508-0900-COMMITTEE-REGI_de_315_0
3226,20171204-1500-COMMITTEE-DEVE_de_256_0
3227,20110418-1500-COMMITTEE-ENVI_de_36_0
3228,20160217-0900-COMMITTEE-EMPL_de_9_0
3229,20140212-1530-COMMITTEE-ENVI_de_73_0
3230,20121015-1000-SPECIAL_de_23_0
3231,20091005-1500-COMMITTEE-BUDG_de_6_0
3232,20190123-1430-COMMITTEE-DROI_de_68_0
3233,20170703-0900-PLENARY-20_de_39_0
3234,20180906-0900-COMMITTEE-DROI_de_239_1
3235,20180601-1200-SPECIAL-UNKN6_de_41_1
3236,20101109-1500-COMMITTEE-AFET_de_90_1
3237,20111213-0900-PLENARY-5_de_289_2
3238,20100427-1500-COMMITTEE-INTA_de_105_0
3239,20130627-1100-COMMITTEE-AFET_de_54_1
3240,20180620-1500-COMMITTEE-AFCO_de_171_1
3241,20150629-1500-COMMITTEE-IMCO_de_19_1
3242,20150223-1500-COMMITTEE-ECON_de_147_1
3243,20130122-1500-COMMITTEE-JURI_de_74_0
3244,20120525-1000-SPECIAL-UNKN_de_152_0
3245,20121129-0900-COMMITTEE-ITRE_de_157_0
3246,20150302-1500-COMMITTEE-IMCO_de_232_1
3247,20191202-1500-COMMITTEE-INTA_de_5_0
3248,20200527-1645-COMMITTEE-EMPL-ECON_de_96_0
3249,20160125-1500-COMMITTEE-CONT_de_107_1
3250,20170321-0900-COMMITTEE-AFET_de_149_0
3251,20130204-0900-PLENARY-11_de_80_0
3252,20170425-0900-COMMITTEE-CULT_de_159_0
3253,20140320-0900-COMMITTEE-PETI_de_100_0
3254,20190904-1530-COMMITTEE-CONT_de_247_1
3255,20160613-1600-COMMITTEE-FEMM_de_34_0
3256,20131009-0900-PLENARY-13_de_1_1
3257,20120620-0900-COMMITTEE-BUDG_de_231_1
3258,20151109-1500-COMMITTEE-IMCO_de_230_0
3259,20150223-1500-COMMITTEE-DEVE_de_225_1
3260,20121128-1500-COMMITTEE-ITRE_de_27_1
3261,20130530-1515-COMMITTEE-ENVI_de_241_0
3262,20170323-0900-COMMITTEE-PETI_de_263_1
3263,20130618-0900-COMMITTEE-AFET_de_87_0
3264,20090902-0900-COMMITTEE-PECH_de_190_0
3265,20200625-1400-SPECIAL-DELEGATIONS_de_57_1
3266,20120906-0900-COMMITTEE-TRAN_de_179_0
3267,20200525-1400-COMMITTEE-LIBE_de_157_1
3268,20161129-1500-COMMITTEE-DEVE_de_256_0
3269,20180829-0900-COMMITTEE-TRAN_de_80_0
3270,20150416-0900-COMMITTEE-CULT_de_47_0
3271,20110704-0900-PLENARY-8_de_0_1
3272,20160310-0900-PLENARY-4_de_156_1
3273,20090309-0900-PLENARY-12_de_83_0
3274,20180123-1430-COMMITTEE-PETI_de_322_0
3275,20200121-1500-COMMITTEE-REGI_de_202_1
3276,20141203-0900-COMMITTEE-DROI_de_289_1
3277,20110317-1500-COMMITTEE-LIBE_de_293_1
3278,20150326-1600-SPECIAL-UNKN_de_81_0
3279,20111005-0900-COMMITTEE-ITRE_de_270_1
3280,20161025-1400-SPECIAL-UNKN_de_24_0
3281,20140511-1030-SPECIAL-EYE_de_107_1
3282,20201119-1345-COMMITTEE-AFCO_de_58_0
3283,20120710-1500-COMMITTEE-EMPL_de_106_1
3284,20130918-1500-COMMITTEE-AFET_de_181_1
3285,20131022-0900-PLENARY-20_de_53_0
3286,20120606-1445-SPECIAL-UNKN_de_112_0
3287,20130618-1530-COMMITTEE-ENVI_de_195_0
3288,20190718-0900-PLENARY_de_43_1
3289,20120530-0900-COMMITTEE-AFCO_de_235_1
3290,20180528-0900-PLENARY-3_de_0_1
3291,20180614-0915-SPECIAL-STOA_de_147_0
3292,20100317-1500-COMMITTEE-REGI_de_251_0
3293,20150708-0900-PLENARY-5_de_287_1
3294,20171215-1000-SPECIAL-UNKN_de_119_0
3295,20140924-0900-COMMITTEE-SEDE_de_276_0
3296,20200122-0900-COMMITTEE-EMPL_de_245_0
3297,20120425-1500-COMMITTEE-IMCO_de_49_1
3298,20131210-1500-SPECIAL_de_42_1
3299,20131211-0900-PLENARY-19_de_61_0
3300,20150506-0900-COMMITTEE-FEMM_de_126_0
3301,20120424-0900-COMMITTEE-DEVE_de_250_0
3302,20151026-1900-COMMITTEE-TAXE_de_139_0
3303,20141112-0900-PLENARY-14_de_17_0
3304,20110525-0900-COMMITTEE-ITRE_de_29_0
3305,20121011-0900-COMMITTEE-INTA_de_134_0
3306,20201001-1345-COMMITTEE-EMPL_de_30_1
3307,20110316-0900-COMMITTEE-PETI_de_239_1
3308,20110712-0900-COMMITTEE-TRAN_de_83_1
3309,20190724-0900-COMMITTEE-LIBE_de_14_1
3310,20141111-1500-COMMITTEE-IMCO_de_181_0
3311,20110304-1100-SPECIAL-UNKN_de_64_0
3312,20181009-1430-COMMITTEE-TRAN_de_87_0
3313,20121218-0900-COMMITTEE-LIBE_de_20_1
3314,20180201-0900-COMMITTEE-CONT_de_31_1
3315,20160413-1100-SPECIAL-UNKN_de_48_0
3316,20131024-0900-PLENARY-10_de_17_1
3317,20160413-0900-PLENARY-17_de_162_0
3318,20120618-1500-COMMITTEE-TRAN_de_78_0
3319,20130708-1500-COMMITTEE-LIBE_de_283_0
3320,20170426-0900-PLENARY-11_de_164_1
3321,20100223-1500-COMMITTEE-ENVI_de_208_0
3322,20120228-1430-COMMITTEE-BUDG_de_279_0
3323,20120911-0900-PLENARY-17_de_26_0
3324,20121120-0900-PLENARY-8_de_85_1
3325,20101025-0920-SPECIAL-UNKN_de_298_0
3326,20160614-1500-COMMITTEE-ITRE_de_68_1
3327,20170928-0900-COMMITTEE-CONT_de_277_0
3328,20141111-1500-COMMITTEE-JURI_de_296_1
3329,20181024-0900-PLENARY_de_1368_0
3330,20140416-0900-SPECIAL-UNKN_de_43_1
3331,20160203-0900-PLENARY-17_de_65_0
3332,20180903-1500-COMMITTEE-ITRE_de_67_0
3333,20111017-1500-COMMITTEE-ITRE_de_116_0
3334,20150309-1930-COMMITTEE-ITRE_de_139_0
3335,20170621-1500-COMMITTEE-ITRE_de_123_1
3336,20190710-1645-COMMITTEE-AFCO_de_32_0
3337,20180911-0900-PLENARY_de_1337_1
3338,20160314-1710-COMMITTEE-INTA_de_6_0
3339,20141103-1500-COMMITTEE-ECON_de_207_0
3340,20171026-0900-PLENARY-4_de_123_0
3341,20150707-0900-PLENARY-17_de_17_0
3342,20150601-1530-COMMITTEE-DEVE_de_101_0
3343,20120419-0900-PLENARY-6_de_103_0
3344,20180611-0900-PLENARY-11_de_67_1
3345,20110328-1500-COMMITTEE-AGRI_de_154_1
3346,20120425-0900-COMMITTEE-ITRE_de_165_1
3347,20151110-1500-COMMITTEE-PECH_de_186_1
3348,20120329-0900-PLENARY-4_de_86_0
3349,20200120-1500-COMMITTEE-LIBE_de_227_0
3350,20181113-0900-PLENARY_de_357_0
3351,20191204-0900-COMMITTEE-AGRI_de_29_1
3352,20171019-0900-COMMITTEE-EMPL_de_238_0
3353,20190311-0900-PLENARY_de_721_0
3354,20140930-1930-COMMITTEE-HEARING2014CS3_de_285_0
3355,20170504-0900-COMMITTEE-PETI_de_258_1
3356,20141105-0900-COMMITTEE-ENVI_de_307_1
3357,20141013-1500-COMMITTEE-CONT_de_356_1
3358,20130221-1500-COMMITTEE-IMCO_de_7_0
3359,20140319-1500-COMMITTEE-REGI_de_96_0
3360,20151026-1930-COMMITTEE-LIBE_de_40_0
3361,20151209-1430-COMMITTEE-INTA_de_97_1
3362,20190924-1430-COMMITTEE-TRAN_de_198_0
3363,20100927-1500-COMMITTEE-ENVI_de_210_1
3364,20130422-1600-COMMITTEE-AFET_de_24_0
3365,20200122-1430-COMMITTEE-IMCO_de_62_0
3366,20140711-1100-SPECIAL-UNKN_de_23_0
3367,20191022-0900-PLENARY_de_968_0
3368,20151110-0900-COMMITTEE-EMPL_de_78_0
3369,20120308-0900-COMMITTEE-FEMM_de_375_0
3370,20100923-0900-PLENARY-4_de_53_1
3371,20091020-0900-PLENARY-15_de_158_0
3372,20201112-1645-COMMITTEE-BECA_de_23_1
3373,20180516-0900-COMMITTEE-DEVE_de_170_0
3374,20200708-1100-SPECIAL-PRESSER_de_3_1
3375,20180207-0900-PLENARY-5_de_59_0
3376,20090330-1500-COMMITTEE-ENVI_de_28_0
3377,20110914-2125-SPECIAL-UNKN_de_119_0
3378,20180412-1000-SPECIAL-UNKN_de_206_1
3379,20100429-1030-SPECIAL_de_18_1
3380,20140916-0900-PLENARY-17_de_99_1
3381,20170504-0900-COMMITTEE-DROI_de_244_0
3382,20110502-1500-COMMITTEE-LIBE_de_26_1
3383,20091110-0900-COMMITTEE-INTA_de_306_1
3384,20181010-1500-SPECIAL-OTHER_de_322_0
3385,20170712-1100-COMMITTEE-DEVE-LIBE_de_38_1
3386,20181108-0900-COMMITTEE-ENVI_de_17_1
3387,20110412-1500-COMMITTEE-REGI_de_124_1
3388,20180619-1430-COMMITTEE-IMCO_de_155_1
3389,20171010-1430-COMMITTEE-ECON_de_90_0
3390,20170621-1100-COMMITTEE-ITRE-ENVI_de_128_1
3391,20100615-1430-SPECIAL-UNKN_de_36_1
3392,20130506-1500-COMMITTEE-ENVI_de_159_0
3393,20140930-1030-COMMITTEE-HEARING2014VA3_de_10_0
3394,20130507-0900-COMMITTEE-LIBE_de_55_0
3395,20150304-1100-SPECIAL_de_69_1
3396,20110126-0900-COMMITTEE-ITRE_de_205_0
3397,20100715-0900-COMMITTEE-PETI_de_283_1
3398,20110404-0900-PLENARY-12_de_31_1
3399,20160407-0900-COMMITTEE-CONT_de_88_0
3400,20110216-0900-PLENARY-13_de_112_0
3401,20140915-0900-PLENARY-13_de_181_1
3402,20201029-0900-COMMITTEE-EMPL_de_50_1
3403,20170126-1400-COMMITTEE-PANA_de_136_0
3404,20110125-1500-COMMITTEE-TRAN_de_110_1
3405,20120228-0900-COMMITTEE-ITRE_de_95_1
3406,20131014-1500-COMMITTEE-DEVE_de_139_1
3407,20170406-0900-PLENARY-10_de_12_1
3408,20190411-0900-COMMITTEE-TRAN_de_33_1
3409,20151130-1500-COMMITTEE-ECON_de_303_1
3410,20101130-1500-COMMITTEE-REGI_de_175_0
3411,20101025-1500-COMMITTEE-CONT_de_260_1
3412,20170119-0900-PLENARY-3_de_159_0
3413,20180621-0900-COMMITTEE-PECH_de_12_1
3414,20200706-1345-COMMITTEE-CULT_de_9_1
3415,20170712-1100-COMMITTEE-DEVE-LIBE_de_19_1
3416,20120229-1500-COMMITTEE-AFET_de_309_1
3417,20100127-1500-COMMITTEE-AGRI_de_1_1
3418,20170321-0900-COMMITTEE-AFET_de_262_1
3419,20151207-1500-COMMITTEE-CONT_de_325_1
3420,20200305-0930-COMMITTEE-ENVI_de_271_1
3421,20101020-0900-PLENARY-5_de_248_0
3422,20150625-1500-COMMITTEE-LIBE_de_131_1
3423,20140312-0900-PLENARY-5_de_0_1
3424,20161108-0900-COMMITTEE-AFCO_de_155_0
3425,20100625-0900-SPECIAL_de_164_0
3426,20110712-1500-COMMITTEE-AGRI_de_162_0
3427,20090914-0900-PLENARY-14_de_47_0
3428,20190408-0915-SPECIAL-CONFERENCE_de_87_1
3429,20170530-1400-COMMITTEE-LIBE_de_442_0
3430,20090205-0900-PLENARY-3_de_23_0
3431,20181010-0900-COMMITTEE-ENVI_de_69_1
3432,20151012-1500-COMMITTEE-JURI_de_141_1
3433,20110616-0900-COMMITTEE-IMCO_de_288_1
3434,20171106-1500-COMMITTEE-AFET_de_81_1
3435,20120530-0900-COMMITTEE-IMCO_de_111_0
3436,20180221-0900-COMMITTEE-AFET_de_73_1
3437,20160927-0900-COMMITTEE-PANA_de_237_1
3438,20180829-1430-COMMITTEE-ENVI_de_58_0
3439,20190207-1030-COMMITTEE-EMPL_de_51_0
3440,20160128-1500-COMMITTEE-JURI_de_33_0
3441,20100317-0900-COMMITTEE-ENVI_de_216_1
3442,20140930-0900-COMMITTEE-HEARING2014VA_de_39_0
3443,20130306-1300-SPECIAL-UNKN_de_313_0
3444,20191127-0900-PLENARY_de_1199_1
3445,20141204-1000-SPECIAL-UNKN_de_246_1
3446,20090323-0900-PLENARY-12_de_80_0
3447,20170711-1500-COMMITTEE-CULT_de_11_1
3448,20170928-1430-COMMITTEE-AFCO_de_147_0
3449,20170914-1000-COMMITTEE-BUDG_de_7_0
3450,20201119-0900-COMMITTEE-AFET_de_251_1
3451,20150528-0900-COMMITTEE-DROI-AFET-SEDE_de_53_0
3452,20110523-1500-COMMITTEE-ENVI_de_162_1
3453,20090331-1500-COMMITTEE-PETI_de_90_1
3454,20141001-1930-COMMITTEE-HEARING2014MAC3_de_126_1
3455,20110201-0900-COMMITTEE-AFCO_de_77_0
3456,20090930-1500-COMMITTEE-LIBE_de_233_0
3457,20180830-0900-COMMITTEE-AGRI_de_140_0
3458,20190213-1400-SPECIAL-PRESSER_de_12_0
3459,20111026-0900-PLENARY-17_de_73_1
3460,20100224-0900-PLENARY-14_de_15_0
3461,20100622-1500-COMMITTEE-AFET_de_199_1
3462,20120711-0900-COMMITTEE-ITRE_de_310_0
3463,20160420-1100-COMMITTEE-INTA_de_47_1
3464,20190122-0900-COMMITTEE-CULT_de_182_1
3465,20190117-0930-SPECIAL-STOA_de_85_1
3466,20180327-0900-COMMITTEE-REGI_de_59_0
3467,20180910-1930-COMMITTEE-LIBE_de_168_2
3468,20131104-1500-COMMITTEE-ECON_de_34_1
3469,20160621-1000-COMMITTEE-EMPL_de_110_1
3470,20150119-0900-COMMITTEE-DROI-INTA_de_142_0
3471,20131008-0900-PLENARY-16_de_22_0
3472,20170323-0900-COMMITTEE-LIBE_de_125_1
3473,20180418-0900-PLENARY-11_de_44_0
3474,20171127-1645-COMMITTEE-ECON_de_78_0
3475,20150210-0900-PLENARY-18_de_60_0
3476,20100427-1500-COMMITTEE-TRAN_de_164_1
3477,20121212-0900-PLENARY-11_de_237_0
3478,20180515-1430-COMMITTEE-LIBE_de_216_0
3479,20151125-0900-PLENARY-4_de_71_0
3480,20131007-0900-PLENARY-14_de_61_0
3481,20180411-1500-SPECIAL-UNKN_de_95_0
3482,20150617-0900-COMMITTEE-AFCO_de_179_1
3483,20150211-0900-PLENARY-3_de_239_0
3484,20180829-1430-COMMITTEE-DEVE_de_8_0
3485,20200915-0900-PLENARY_de_127_1
3486,20190418-0900-PLENARY_de_97_1
3487,20100504-1400-SPECIAL_de_220_1
3488,20180619-1600-COMMITTEE-BUDG_de_65_1
3489,20101026-0900-COMMITTEE-DROI_de_292_1
3490,20181023-0900-PLENARY_de_27_0
3491,20191003-1830-SPECIAL-HEARING-2Q2_de_140_0
3492,20170529-1500-COMMITTEE-ECON_de_237_0
3493,20150915-0900-COMMITTEE-AFET-DROI-LIBE_de_442_0
3494,20180327-0900-COMMITTEE-LIBE_de_130_1
3495,20121218-0900-COMMITTEE-FEMM_de_275_0
3496,20110322-1330-SPECIAL_de_38_2
3497,20191002-1830-SPECIAL-HEARING-2Q2_de_299_0
3498,20110711-1500-COMMITTEE-TRAN_de_297_0
3499,20160714-0945-COMMITTEE-IMCO-JURI_de_17_1
3500,20140408-1230-COMMITTEE-ECON_de_79_0
3501,20190416-0900-PLENARY_de_524_0
3502,20150323-1500-COMMITTEE-CONT_de_244_1
3503,20110526-0900-COMMITTEE-DROI_de_48_1
3504,20110831-0900-COMMITTEE-PECH_de_168_0
3505,20131128-1500-COMMITTEE-ITRE_de_111_1
3506,20090901-0900-COMMITTEE-ENVI_de_276_1
3507,20130123-1500-COMMITTEE-REGI_de_119_0
3508,20180124-1430-COMMITTEE-REGI_de_108_1
3509,20160908-0830-COMMITTEE-AFET_de_142_0
3510,20110927-0900-PLENARY-5_de_157_1
3511,20131210-0900-PLENARY-21_de_131_0
3512,20100427-1500-COMMITTEE-EMPL_de_175_1
3513,20130530-0900-COMMITTEE-REGI_de_169_1
3514,20110712-0930-COMMITTEE-JURI_de_3_1
3515,20151130-1500-COMMITTEE-LIBE_de_33_0
3516,20190305-1615-SPECIAL-EXTMEETING_de_37_0
3517,20180227-0900-COMMITTEE-SEDE_de_221_1
3518,20130911-0900-PLENARY-7_de_3_0
3519,20130122-0900-COMMITTEE-TRAN_de_286_0
3520,20190220-0900-COMMITTEE-TRAN_de_57_1
3521,20110124-1500-COMMITTEE-DROI_de_133_1
3522,20180619-1500-SPECIAL-OTHER_de_182_0
3523,20141021-1430-SPECIAL-UNKN_de_10_0
3524,20150305-0900-COMMITTEE-FEMM_de_16_0
3525,20130319-1530-COMMITTEE-CRIM-LIBE_de_99_0
3526,20090212-0900-COMMITTEE-AFET_de_169_1
3527,20200707-0900-COMMITTEE-AFCO_de_81_0
3528,20090211-1500-COMMITTEE-EMPL_de_271_0
3529,20100223-0900-COMMITTEE-INTA_de_177_0
3530,20160615-1500-COMMITTEE-LIBE_de_105_0
3531,20141006-1600-COMMITTEE-HEARING2014AB3_de_119_0
3532,20121107-1500-COMMITTEE-AFET-SEDE_de_13_0
3533,20100114-1030-SPECIAL_de_57_0
3534,20181210-1900-COMMITTEE-ECON_de_88_0
3535,20141013-1500-COMMITTEE-DROI_de_120_0
3536,20110614-1500-COMMITTEE-DEVE_de_230_1
3537,20110606-0900-PLENARY-13_de_4_0
3538,20160614-1500-COMMITTEE-JURI_de_186_0
3539,20131008-0900-PLENARY-16_de_79_0
3540,20191112-1430-COMMITTEE-PETI_de_405_0
3541,20140120-1500-COMMITTEE-DEVE_de_5_0
3542,20160620-1500-SPECIAL-UNKN_de_387_0
3543,20170126-0900-COMMITTEE-DROI_de_6_0
3544,20150507-1000-SPECIAL-UNKN_de_51_0
3545,20200217-1600-COMMITTEE-BUDG_de_24_1
3546,20100119-1400-SPECIAL_de_63_0
3547,20170314-1530-SPECIAL-UNKN_de_13_0
3548,20101026-0900-COMMITTEE-EMPL_de_352_0
3549,20151110-0900-COMMITTEE-AFET_de_408_1
3550,20170621-1600-COMMITTEE-CULT_de_102_1
3551,20141203-1500-COMMITTEE-INTA_de_41_1
3552,20160310-0900-PLENARY-4_de_142_0
3553,20180305-1500-COMMITTEE-LIBE_de_251_1
3554,20170412-1500-COMMITTEE-LIBE_de_64_0
3555,20201110-0900-COMMITTEE-CONT-1_de_230_1
3556,20110302-1443-SPECIAL_de_131_1
3557,20170711-0900-COMMITTEE-ITRE_de_138_0
3558,20200121-1500-COMMITTEE-CULT_de_131_1
3559,20150908-0900-PLENARY-7_de_8_0
3560,20160927-0900-COMMITTEE-DEVE_de_67_1
3561,20120423-1500-COMMITTEE-CONT_de_144_1
3562,20170407-1000-SPECIAL-UNKN_de_42_0
3563,20180620-1430-COMMITTEE-REGI_de_50_1
3564,20151210-0900-COMMITTEE-BUDG_de_258_1
3565,20150122-0900-COMMITTEE-AGRI_de_93_1
3566,20170529-1500-COMMITTEE-LIBE_de_334_0
3567,20090310-0900-PLENARY-5_de_11_1
3568,20100317-1500-COMMITTEE-IMCO_de_90_1
3569,20121122-0900-PLENARY-3_de_28_0
3570,20130528-1400-SPECIAL-UNKN_de_144_1
3571,20180830-0900-COMMITTEE-LIBE_de_29_1
3572,20090204-0900-PLENARY-12_de_76_0
3573,20180516-0900-COMMITTEE-ENVI_de_308_0
3574,20111114-0900-PLENARY-9_de_62_0
3575,20141002-1800-COMMITTEE-HEARING2014MV_de_151_2
3576,20161013-0900-COMMITTEE-EMPL_de_82_1
3577,20090901-0900-COMMITTEE-ENVI_de_155_0
3578,20090310-0900-PLENARY-17_de_80_0
3579,20150311-0900-PLENARY-3_de_165_0
3580,20161013-0900-COMMITTEE-EMPL_de_22_1
3581,20171130-0900-PLENARY-11_de_70_0
3582,20181022-2100-COMMITTEE-FEMM_de_46_0
3583,20121128-1500-COMMITTEE-PECH_de_353_1
3584,20180320-1000-COMMITTEE-LIBE_de_1_0
3585,20180830-0900-COMMITTEE-ENVI_de_4_0
3586,20181203-1500-COMMITTEE-LIBE_de_107_0
3587,20110301-0900-COMMITTEE-LIBE_de_108_0
3588,20180424-1430-COMMITTEE-AFET_de_117_0
3589,20130708-1500-COMMITTEE-ITRE_de_233_1
3590,20161108-0900-COMMITTEE-IMCO_de_211_1
3591,20160712-1500-COMMITTEE-JURI_de_109_1
3592,20090506-0900-PLENARY-10_de_52_0
3593,20200415-1400-COMMITTEE-ECON_de_1_0
3594,20100713-1500-COMMITTEE-LIBE_de_213_0
3595,20120712-0900-COMMITTEE-CRIM_de_22_1
3596,20180702-1930-COMMITTEE-LIBE_de_205_0
3597,20170701-1100-SPECIAL_de_25_1
3598,20130124-1500-COMMITTEE-ENVI_de_257_0
3599,20161129-1500-COMMITTEE-AGRI_de_45_0
3600,20171128-0900-COMMITTEE-ITRE_de_51_1
3601,20151013-0900-COMMITTEE-EMPL_de_219_2
3602,20120327-1100-COMMITTEE-AFET_de_106_0
3603,20160711-1500-COMMITTEE-AFCO_de_148_1
3604,20121203-1500-COMMITTEE-PETI_de_38_1
3605,20111129-0900-COMMITTEE-ECON_de_98_1
3606,20101209-1600-COMMITTEE-LIBE_de_31_1
3607,20180412-0900-COMMITTEE-ENVI_de_54_1
3608,20100125-1500-COMMITTEE-FEMM_de_339_1
3609,20091217-0900-COMMITTEE-DEVE_de_149_0
3610,20110531-1500-SPECIAL-UNKN_de_46_1
3611,20140924-0900-COMMITTEE-INTA_de_46_1
3612,20120920-1118-COMMITTEE-AFET_de_76_0
3613,20100427-0900-COMMITTEE-ECON_de_91_1
3614,20111122-0900-COMMITTEE-IMCO_de_22_0
3615,20151109-1630-COMMITTEE-ECON_de_186_2
3616,20090331-0900-COMMITTEE-IMCO_de_162_0
3617,20121023-0900-PLENARY-11_de_105_0
3618,20100222-1500-COMMITTEE-ECON_de_256_1
3619,20140115-0900-PLENARY-15_de_118_1
3620,20191217-0900-PLENARY_de_960_1
3621,20131127-0900-COMMITTEE-LIBE_de_16_0
3622,20170621-0900-COMMITTEE-LIBE_de_172_0
3623,20121205-0900-SPECIAL-UNKN_de_344_1
3624,20160311-1000-SPECIAL-UNKN_de_99_1
3625,20190716-0900-PLENARY_de_839_0
3626,20101215-0900-PLENARY-15_de_136_1
3627,20100128-0900-COMMITTEE-FEMM_de_25_0
3628,20151015-1500-COMMITTEE-CONT_de_135_1
3629,20100705-0900-PLENARY-8_de_10_0
3630,20110712-1630-SPECIAL-IPOL-A-WKSHOP_de_261_0
3631,20180614-0900-PLENARY_de_91_0
3632,20180528-0900-PLENARY-28_de_32_1
3633,20120910-0900-PLENARY-18_de_61_1
3634,20090901-0900-COMMITTEE-ENVI_de_340_1
3635,20140318-0900-COMMITTEE-AFET_de_318_0
3636,20090212-1355-SPECIAL_de_8_0
3637,20101109-1500-COMMITTEE-CONT_de_155_0
3638,20200615-1645-COMMITTEE-EMPL_de_85_0
3639,20100505-0900-PLENARY-11_de_99_0
3640,20121008-1500-COMMITTEE-ECON_de_131_0
3641,20160511-0900-PLENARY-14_de_146_0
3642,20190925-1430-COMMITTEE-AGRI_de_108_0
3643,20121008-1500-COMMITTEE-ECON_de_38_1
3644,20111219-1500-SPECIAL-UNKN_de_102_1
3645,20141203-0900-COMMITTEE-LIBE_de_133_0
3646,20120711-0900-COMMITTEE-DROI-FEMM_de_17_1
3647,20160630-0900-COMMITTEE-BUDG-AFET-LIBE-DEVE_de_202_1
3648,20130314-0900-COMMITTEE-AFCO_de_32_0
3649,20100928-1500-COMMITTEE-ENVI_de_245_1
3650,20131202-1500-COMMITTEE-DEVE_de_103_0
3651,20130122-0900-COMMITTEE-JURI_de_218_1
3652,20120604-1500-COMMITTEE-DEVE_de_152_0
3653,20130916-1500-COMMITTEE-AFET_de_132_0
3654,20130423-1430-SPECIAL-UNKN_de_23_1
3655,20130123-0942-COMMITTEE-JURI_de_276_1
3656,20200121-1430-COMMITTEE-PETI_de_244_1
3657,20160524-1500-COMMITTEE-EMPL_de_28_0
3658,20181015-1600-COMMITTEE-IMCO_de_41_0
3659,20130709-0900-COMMITTEE-IMCO_de_56_1
3660,20130905-0900-COMMITTEE-LIBE_de_138_0
3661,20151027-0900-PLENARY-4_de_306_1
3662,20091214-1630-SPECIAL_de_5_0
3663,20120308-0930-COMMITTEE-ENVI_de_263_1
3664,20161208-0900-COMMITTEE-ECON_de_206_0
3665,20200923-0900-COMMITTEE-ANIT_de_25_1
3666,20111010-1500-COMMITTEE-TRAN_de_328_0
3667,20180705-0900-PLENARY_de_426_0
3668,20190219-1000-COMMITTEE-ITRE_de_74_0
3669,20190930-1700-COMMITTEE-AFET_de_72_0
3670,20100223-0900-COMMITTEE-ECON_de_144_1
3671,20110207-1500-COMMITTEE-AGRI_de_347_1
3672,20110228-1500-COMMITTEE-DROI_de_188_0
3673,20120206-1500-COMMITTEE-AGRI_de_58_1
