,fileid
5295,20170530-0900-COMMITTEE-LIBE_fr_169_1
5296,20151013-1500-COMMITTEE-ENVI_fr_211_1
5297,20170315-0900-PLENARY-3_fr_165_1
5298,20171213-0900-PLENARY-17_fr_138_1
5299,20130911-0900-PLENARY-6_fr_231_1
5300,20150630-1415-SPECIAL_fr_71_0
5301,20180711-0900-COMMITTEE-AFCO_fr_115_0
5302,20140319-0900-COMMITTEE-DROI_fr_193_0
5303,20180206-0900-PLENARY-15_fr_145_2
5304,20160915-0900-PLENARY-5_fr_60_1
5305,20180619-0900-COMMITTEE-IMCO_fr_136_0
5306,20170518-0900-PLENARY-5_fr_35_1
5307,20160512-0900-PLENARY-11_fr_75_1
5308,20130220-1500-COMMITTEE-BUDG_fr_74_1
5309,20170213-0900-PLENARY-9_fr_20_1
5310,20120112-0900-SPECIAL-UNKN_fr_79_1
5311,20131216-1500-COMMITTEE-AFCO_fr_80_1
5312,20171011-1430-COMMITTEE-LIBE_fr_51_0
5313,20151216-0900-PLENARY-14_fr_115_2
5314,20131218-0900-COMMITTEE-AFET_fr_61_1
5315,20170912-0900-PLENARY-25_fr_13_1
5316,20101130-1500-COMMITTEE-IMCO_fr_306_1
5317,20100223-1500-COMMITTEE-ITRE_fr_55_1
5318,20130131-1030-COMMITTEE-AFET-DEVE_fr_103_1
5319,20200515-1030-COMMITTEE-ITRE_fr_36_0
5320,20181011-0900-COMMITTEE-INTA_fr_158_1
5321,20110414-0900-COMMITTEE-DROI_fr_117_0
5322,20100223-1500-COMMITTEE-PECH_fr_6_0
5323,20091116-1500-COMMITTEE-SEDE_fr_106_0
5324,20150616-1000-COMMITTEE-FEMM_fr_188_0
5325,20140311-0900-PLENARY-10_fr_5_0
5326,20141201-1500-SPECIAL-UNKN_fr_115_0
5327,20180125-1000-SPECIAL-UNKN_fr_237_0
5328,20111006-0900-COMMITTEE-PETI_fr_150_2
5329,20200605-0900-COMMITTEE-DROI_fr_89_1
5330,20201005-0900-PLENARY_fr_506_2
5331,20161129-0900-COMMITTEE-ITRE_fr_253_0
5332,20131127-1500-COMMITTEE-INTA_fr_104_1
5333,20140227-0900-PLENARY-12_fr_100_1
5334,20170214-0900-PLENARY-17_fr_21_1
5335,20101125-0900-PLENARY-9_fr_10_1
5336,20191113-0900-PLENARY_fr_609_0
5337,20150413-1500-COMMITTEE-TRAN_fr_92_0
5338,20190226-1530-COMMITTEE-LIBE_fr_188_0
5339,20120307-1000-SPECIAL_fr_138_1
5340,20131211-0900-PLENARY-7_fr_15_0
5341,20170703-0900-PLENARY-17_fr_52_0
5342,20090902-1500-COMMITTEE-AFET_fr_91_0
5343,20200214-1000-SPECIAL-EUROSCOLA_fr_206_1
5344,20120206-1500-COMMITTEE-ITRE_fr_173_1
5345,20121114-1430-SPECIAL-UNKN_fr_285_1
5346,20180222-1600-SPECIAL-UNKN_fr_178_1
5347,20160707-0900-PLENARY-9_fr_0_0
5348,20090902-1500-COMMITTEE-CULT_fr_91_0
5349,20160510-0900-PLENARY-3_fr_88_0
5350,20150205-0900-COMMITTEE-LIBE_fr_266_1
5351,20171010-1500-COMMITTEE-JURI-CONT_fr_3_0
5352,20121217-1530-COMMITTEE-DEVE_fr_222_1
5353,20140509-1430-SPECIAL-EYE_fr_68_0
5354,20141111-1500-COMMITTEE-DEVE_fr_67_0
5355,20150414-1500-COMMITTEE-INTA_fr_60_1
5356,20130910-0900-PLENARY-4_fr_36_0
5357,20170404-0900-PLENARY-18_fr_200_1
5358,20180516-1430-COMMITTEE-AGRI_fr_79_1
5359,20130423-0900-COMMITTEE-DEVE_fr_142_1
5360,20100209-1430-SPECIAL_fr_35_1
5361,20190930-1430-SPECIAL-HEARING-2Q2_fr_58_0
5362,20130617-1500-COMMITTEE-AFET_fr_52_0
5363,20180614-1015-SPECIAL-DELEGATIONS_fr_80_0
5364,20111122-1500-COMMITTEE-CULT_fr_243_1
5365,20170927-1715-SPECIAL-TOURISM-INNOVATION_fr_45_1
5366,20100602-1330-SPECIAL_fr_59_0
5367,20160620-1500-SPECIAL-UNKN_fr_327_1
5368,20120411-0930-COMMITTEE-ENVI_fr_150_1
5369,20130326-1430-COMMITTEE-ENVI_fr_46_0
5370,20180206-0900-PLENARY-9_fr_54_1
5371,20161108-0900-COMMITTEE-EMPL_fr_170_1
5372,20150708-0900-PLENARY-6_fr_95_0
5373,20151218-1000-SPECIAL-UNKN_fr_178_0
5374,20130905-1500-COMMITTEE-IMCO_fr_272_0
5375,20180209-1600-SPECIAL-UNKN_fr_178_0
5376,20150120-0900-COMMITTEE-JURI_fr_158_1
5377,20170704-0900-PLENARY-18_fr_86_0
5378,20131105-0900-COMMITTEE-ENVI_fr_3_0
5379,20141021-1030-SPECIAL-UNKN_fr_2_1
5380,20180711-0900-COMMITTEE-ECON_fr_162_0
5381,20160412-1200-SPECIAL-UNKN22_fr_40_0
5382,20160125-1430-COMMITTEE-INTA_fr_239_1
5383,20181127-1430-COMMITTEE-PETI_fr_48_1
5384,20191106-0900-COMMITTEE-IMCO_fr_136_1
5385,20190321-0900-COMMITTEE-CONT_fr_340_1
5386,20170712-0900-COMMITTEE-PECH_fr_60_0
5387,20170323-1045-COMMITTEE-EMPL_fr_81_0
5388,20180314-0900-PLENARY-17_fr_18_0
5389,20180425-1430-COMMITTEE-SEDE_fr_323_1
5390,20130320-1500-COMMITTEE-CULT_fr_281_1
5391,20141114-0941-SPECIAL-UNKN_fr_349_0
5392,20130123-1500-COMMITTEE-EMPL_fr_222_0
5393,20171121-1400-SPECIAL-UNKN_fr_286_1
5394,20171109-0900-COMMITTEE-ECON_fr_212_1
5395,20171122-0900-COMMITTEE-DROI_fr_85_1
5396,20180315-0930-SPECIAL-UNKN_fr_38_0
5397,20200115-0900-PLENARY_fr_372_0
5398,20160407-1500-SPECIAL-EMIS-OMEE_fr_155_1
5399,20150506-1230-SPECIAL-STOA_fr_85_0
5400,20130520-0900-PLENARY-16_fr_5_0
5401,20180227-0900-COMMITTEE-TRAN_fr_120_0
5402,20110623-0900-PLENARY-6_fr_88_1
5403,20180602-1000-SPECIAL-19_fr_165_1
5404,20121213-0900-PLENARY-4_fr_100_2
5405,20150401-0900-COMMITTEE-EMPL_fr_182_1
5406,20180619-1430-COMMITTEE-DROI_fr_132_1
5407,20150401-0900-COMMITTEE-BUDG_fr_71_0
5408,20100113-1431-SPECIAL_fr_139_1
5409,20100119-0900-SPECIAL_fr_314_0
5410,20100316-1500-COMMITTEE-ECON_fr_131_1
5411,20121211-0900-PLENARY-13_fr_2_0
5412,20140415-0900-PLENARY-6_fr_69_0
5413,20160704-2000-COMMITTEE-CONT_fr_147_1
5414,20101109-0900-COMMITTEE-PETI_fr_107_0
5415,20191211-0900-PLENARY_fr_30_0
5416,20130507-1000-COMMITTEE-EMPL_fr_102_1
5417,20151203-0900-COMMITTEE-SEDE_fr_100_1
5418,20091117-0930-SPECIAL_fr_212_0
5419,20110627-1500-COMMITTEE-BUDG_fr_130_0
5420,20100223-0900-COMMITTEE-PETI_fr_120_1
5421,20141217-1530-COMMITTEE-ENVI_fr_20_0
5422,20190326-0900-PLENARY_fr_1439_0
5423,20200608-1345-COMMITTEE-ENVI_fr_98_1
5424,20120529-1500-COMMITTEE-INTA_fr_49_0
5425,20170323-1500-SPECIAL-UNKN3_fr_127_1
5426,20130618-0900-COMMITTEE-TRAN_fr_258_1
5427,20110927-0900-PLENARY-11_fr_56_1
5428,20110831-0900-COMMITTEE-ECON_fr_133_1
5429,20161012-1115-COMMITTEE-ECON_fr_128_1
5430,20171120-1100-SPECIAL-UNKN_fr_13_0
5431,20140319-0900-COMMITTEE-REGI_fr_258_0
5432,20150416-0900-COMMITTEE-CULT_fr_129_1
5433,20100323-0900-COMMITTEE-CULT_fr_40_1
5434,20180322-0900-COMMITTEE-INTA_fr_104_1
5435,20181113-1000-PRESS_fr_138_0
5436,20100309-0900-PLENARY-4_fr_93_0
5437,20110524-0900-COMMITTEE-IMCO_fr_153_1
5438,20120320-1500-COMMITTEE-SEDE_fr_28_1
5439,20130131-1030-COMMITTEE-AFET-DEVE_fr_38_1
5440,20101005-1500-COMMITTEE-IMCO_fr_137_0
5441,20130220-0900-COMMITTEE-EMPL_fr_190_1
5442,20100601-0900-COMMITTEE-INTA_fr_159_0
5443,20151112-0900-COMMITTEE-ECON_fr_353_0
5444,20141031-1000-SPECIAL-UNKN_fr_209_0
5445,20130319-0900-COMMITTEE-CONT_fr_255_0
5446,20180612-0900-PLENARY-17_fr_74_1
5447,20161013-1630-COMMITTEE-ITRE-ITRE-ENVI_fr_185_1
5448,20130708-1500-COMMITTEE-AFCO_fr_30_0
5449,20180503-1130-SPECIAL-UNKN_fr_13_1
5450,20171011-1430-COMMITTEE-LIBE_fr_205_1
5451,20151124-0900-PLENARY-5_fr_31_0
5452,20200915-0900-PLENARY_fr_147_1
5453,20200420-1500-COMMITTEE-REGI_fr_79_0
5454,20161017-1500-COMMITTEE-JURI_fr_250_0
5455,20111107-1500-COMMITTEE-ENVI_fr_272_0
5456,20160223-1500-COMMITTEE-BUDG_fr_72_1
5457,20150716-0900-COMMITTEE-AGRI_fr_63_0
5458,20120125-1500-COMMITTEE-ENVI_fr_133_1
5459,20120621-0900-COMMITTEE-REGI_fr_66_0
5460,20120619-1500-COMMITTEE-ECON_fr_114_0
5461,20130221-0900-COMMITTEE-EMPL_fr_92_0
5462,20171010-0900-COMMITTEE-CULT_fr_143_0
5463,20170126-1000-SPECIAL-UNKN_fr_40_1
5464,20130418-0900-PLENARY-7_fr_20_0
5465,20110623-0900-PLENARY-15_fr_10_1
5466,20130124-0900-COMMITTEE-CRIM_fr_16_0
5467,20090929-1500-COMMITTEE-EMPL_fr_160_1
5468,20170529-1500-COMMITTEE-CONT_fr_79_1
5469,20110413-0900-COMMITTEE-LIBE-HEAR_fr_279_1
5470,20100127-0900-COMMITTEE-LIBE_fr_18_1
5471,20090715-0900-PLENARY-10_fr_135_0
5472,20181120-1430-COMMITTEE-CONT_fr_173_0
5473,20101108-1500-COMMITTEE-IMCO_fr_0_1
5474,20130507-0900-COMMITTEE-BUDG_fr_158_0
5475,20180321-1045-COMMITTEE-DROI-AFET_fr_88_1
5476,20151022-0900-COMMITTEE-AFCO_fr_97_0
5477,20201116-1645-COMMITTEE-FISC_fr_80_0
5478,20190115-0900-PLENARY_fr_1099_1
5479,20101109-1500-COMMITTEE-AFET_fr_38_0
5480,20150324-0930-COMMITTEE-IMCO_fr_337_1
5481,20090901-1430-COMMITTEE-DEVE_fr_43_0
5482,20120704-0900-PLENARY-8_fr_174_0
5483,20110316-0900-COMMITTEE-INTA_fr_6_0
5484,20130320-1500-COMMITTEE-IMCO_fr_77_0
5485,20101111-0900-PLENARY-9_fr_52_1
5486,20160521-1600-SPECIAL-UNKN_fr_30_0
5487,20190207-0930-COMMITTEE-BUDG_fr_102_0
5488,20150226-1500-COMMITTEE-FEMM_fr_118_0
5489,20130207-0900-PLENARY-7_fr_107_0
5490,20100111-1500-COMMITTEE-LIBE_fr_62_0
5491,20190917-0900-PLENARY_fr_166_1
5492,20180321-1430-COMMITTEE-SEDE_fr_114_1
5493,20160520-1400-SPECIAL-UNKN_fr_100_1
5494,20151007-0900-PLENARY-4_fr_100_1
5495,20120920-0900-COMMITTEE-LIBE_fr_208_0
5496,20170309-0900-COMMITTEE-ECON_fr_65_0
5497,20141022-0900-PLENARY-17_fr_98_1
5498,20160427-0900-PLENARY-15_fr_63_1
5499,20100127-1500-COMMITTEE-DEVE_fr_45_1
5500,20190402-1430-COMMITTEE-SEDE_fr_315_1
5501,20120712-0900-COMMITTEE-REGI_fr_70_0
5502,20100705-0900-PLENARY-11_fr_41_1
5503,20110328-1500-COMMITTEE-CRIS_fr_206_1
5504,20180711-1430-COMMITTEE-ECON_fr_133_0
5505,20161110-0900-COMMITTEE-IMCO_fr_252_0
5506,20130529-1500-COMMITTEE-FEMM_fr_63_1
5507,20120710-0900-COMMITTEE-LIBE_fr_85_1
5508,20170712-0900-COMMITTEE-REGI_fr_156_0
5509,20170321-0830-COMMITTEE-REGI_fr_44_1
5510,20130925-0900-COMMITTEE-ITRE_fr_67_0
5511,20190619-1430-SPECIAL-OTHER_fr_54_0
5512,20121105-1630-COMMITTEE-TRAN_fr_7_0
5513,20180621-1030-COMMITTEE-LIBE_fr_133_0
5514,20160525-0900-PLENARY-15_fr_48_1
5515,20170620-1500-COMMITTEE-JURI_fr_14_0
5516,20131126-1500-SPECIAL-UNKN_fr_6_0
5517,20170622-1500-COMMITTEE-ITRE_fr_29_0
5518,20130220-1500-COMMITTEE-BUDG_fr_25_0
5519,20190321-1030-COMMITTEE-PETI_fr_101_0
5520,20110509-1630-SPECIAL-UNKN_fr_42_0
5521,20180712-0900-COMMITTEE-TERR_fr_44_0
5522,20091125-0900-PLENARY-5_fr_121_1
5523,20110526-0900-COMMITTEE-IMCO_fr_314_1
5524,20180515-1430-COMMITTEE-TRAN_fr_151_0
5525,20130618-1500-COMMITTEE-ECON_fr_112_0
5526,20150224-0900-COMMITTEE-AGRI_fr_107_1
5527,20200529-1100-COMMITTEE-DROI_fr_140_1
5528,20191002-1430-COMMITTEE-PETI_fr_37_1
5529,20200902-1345-COMMITTEE-ECON_fr_47_1
5530,20120530-0900-COMMITTEE-INTA_fr_44_1
5531,20161129-1500-COMMITTEE-AGRI_fr_26_1
5532,20120530-1600-PolDepA-ENVI_fr_16_0
5533,20110404-0900-PLENARY-9_fr_15_1
5534,20120326-1500-COMMITTEE-TRAN_fr_156_0
5535,20180626-1400-SPECIAL-CONFERENCE_fr_534_1
5536,20170608-1000-COMMITTEE-FEMM-DROI_fr_36_1
5537,20150915-1500-COMMITTEE-FEMM_fr_116_0
5538,20110125-1500-COMMITTEE-AFET_fr_250_1
5539,20110830-1500-COMMITTEE-ITRE_fr_216_0
5540,20111004-1000-COMMITTEE-JURI_fr_3_1
5541,20151012-1500-COMMITTEE-ENVI_fr_355_0
5542,20130228-0900-COMMITTEE-ENVI_fr_67_0
5543,20150708-0900-PLENARY-15_fr_21_0
5544,20131107-1500-COMMITTEE-CONT_fr_1_1
5545,20101130-1500-COMMITTEE-JURI_fr_51_0
5546,20160520-1100-SPECIAL_fr_94_1
5547,20181114-0900-SPECIAL-CONFERENCE_fr_169_1
5548,20170320-1700-COMMITTEE-BUDG-ECON_fr_0_1
5549,20111129-0900-COMMITTEE-SEDE_fr_93_0
5550,20181023-0900-PLENARY_fr_495_0
5551,20170913-0900-PLENARY-18_fr_60_1
5552,20190930-1430-SPECIAL-HEARING-2Q2_fr_140_0
5553,20101123-0900-PLENARY-13_fr_38_0
5554,20181025-0800-COMMITTEE-BUDG_fr_95_0
5555,20141111-1500-COMMITTEE-LIBE_fr_44_0
5556,20130118-1000-SPECIAL-UNKN_fr_82_1
5557,20121119-0900-PLENARY-11_fr_15_2
5558,20120229-0900-COMMITTEE-AFET_fr_120_0
5559,20121218-1000-COMMITTEE-DEVE_fr_149_0
5560,20090120-0900-COMMITTEE-CONT_fr_343_0
5561,20090721-0900-COMMITTEE-TRAN_fr_179_1
5562,20101019-0900-PLENARY-10_fr_51_0
5563,20111205-1500-SPECIAL_fr_123_0
5564,20151201-1500-COMMITTEE-DROI_fr_326_0
5565,20130320-0900-COMMITTEE-IMCO_fr_179_0
5566,20170502-1500-COMMITTEE-AFET_fr_143_0
5567,20160426-0900-COMMITTEE-EMPL_fr_25_1
5568,20180530-0900-PLENARY-3_fr_119_0
5569,20120704-0900-PLENARY-13_fr_21_1
5570,20130507-1500-COMMITTEE-LIBE_fr_136_0
5571,20190326-0900-PLENARY_fr_929_0
5572,20131119-0900-PLENARY-2_fr_55_1
5573,20160317-1000-SPECIAL-UNKN_fr_234_1
5574,20111122-1030-SPECIAL-UNKN_fr_5_1
5575,20130114-0900-PLENARY-15_fr_34_1
5576,20180425-0900-COMMITTEE-ENVI_fr_204_0
5577,20200127-1500-COMMITTEE-JURI_fr_157_0
5578,20140918-0900-PLENARY-4_fr_111_1
5579,20100602-1500-COMMITTEE-REGI_fr_217_0
5580,20160707-0900-PLENARY-4_fr_48_1
5581,20130918-1500-COMMITTEE-DROI_fr_2_1
5582,20100125-1500-COMMITTEE-AFCO_fr_98_0
5583,20120130-1500-COMMITTEE-ENVI_fr_72_1
5584,20160908-1330-SPECIAL-UNKN_fr_18_0
5585,20110315-0900-COMMITTEE-FEMM_fr_246_0
5586,20130703-0900-PLENARY-8_fr_110_0
5587,20160322-0900-COMMITTEE-PECH_fr_96_0
5588,20090506-0900-PLENARY-11_fr_19_1
5589,20110510-0900-PLENARY-15_fr_63_1
5590,20191202-1500-COMMITTEE-DEVE_fr_282_1
5591,20181121-0900-COMMITTEE-AFCO_fr_154_0
5592,20120214-0900-PLENARY-8_fr_6_1
5593,20190402-1430-COMMITTEE-PETI_fr_373_0
5594,20170123-1530-COMMITTEE-PETI_fr_135_1
5595,20160415-1600-SPECIAL-UNKN_fr_181_0
5596,20090325-0900-PLENARY-13_fr_93_0
5597,20161109-1500-COMMITTEE-ECON_fr_71_0
5598,20200716-1430-COMMITTEE-EMPL_fr_123_1
5599,20100408-0900-COMMITTEE-ITRE_fr_203_1
5600,20180911-0900-PLENARY-witholdRO_fr_1362_0
5601,20180424-1530-COMMITTEE-DEVE_fr_50_0
5602,20140319-0900-COMMITTEE-DROI_fr_72_1
5603,20181121-1530-COMMITTEE-PETI_fr_310_0
5604,20120229-1500-COMMITTEE-IMCO_fr_134_1
5605,20160315-1500-COMMITTEE-INTA_fr_117_1
5606,20180710-1500-COMMITTEE-REGI_fr_111_0
5607,20181009-0900-COMMITTEE-AGRI_fr_159_1
5608,20180426-0900-SPECIAL-TAX3-OMEE_fr_157_1
5609,20181002-0900-PLENARY_fr_436_1
5610,20101118-1500-COMMITTEE-CULT_fr_53_0
5611,20180312-0900-PLENARY-14_fr_2_0
5612,20110405-1645-SPECIAL-UNKN_fr_12_0
5613,20180619-1030-COMMITTEE-PETI_fr_89_1
5614,20170125-1500-COMMITTEE-AGRI_fr_35_0
5615,20170911-0900-PLENARY-17_fr_104_0
5616,20190723-1700-COMMITTEE-DEVE_fr_116_0
5617,20160706-0900-PLENARY-3_fr_159_1
5618,20190219-1000-COMMITTEE-ITRE_fr_217_0
5619,20110315-0900-COMMITTEE-ITRE_fr_376_0
5620,20120227-1500-COMMITTEE-AFCO_fr_22_1
5621,20151125-0900-PLENARY-21_fr_48_1
5622,20101108-1500-COMMITTEE-DEVE_fr_8_1
5623,20091008-0900-PLENARY-3_fr_124_0
5624,20110927-0900-PLENARY-9_fr_120_0
5625,20170217-1600-SPECIAL-UNKN_fr_155_1
5626,20191203-1430-COMMITTEE-TRAN_fr_235_1
5627,20130617-1500-COMMITTEE-AFET_fr_115_1
5628,20151110-1500-COMMITTEE-LIBE_fr_0_0
5629,20120911-1530-SPECIAL_fr_5_1
5630,20180220-1130-COMMITTEE-FEMM-LIBE_fr_5_0
5631,20181009-1430-COMMITTEE-PETI_fr_254_0
5632,20130306-1615-SPECIAL-UNKN_fr_20_1
5633,20170206-1500-COMMITTEE-REGI_fr_119_1
5634,20200622-1345-COMMITTEE-BUDG_fr_114_0
5635,20160616-0900-COMMITTEE-LIBE_fr_305_1
5636,20151026-0900-PLENARY-10_fr_147_0
5637,20141203-1610-COMMITTEE-BUDG_fr_73_0
5638,20150922-1500-COMMITTEE-IMCO_fr_127_0
5639,20130619-1530-COMMITTEE-SEDE_fr_188_0
5640,20190123-1500-COMMITTEE-PECH_fr_301_1
5641,20140908-1700-COMMITTEE-AFET_fr_24_0
5642,20091104-0900-COMMITTEE-REGI_fr_167_0
5643,20111205-1500-SPECIAL_fr_263_0
5644,20190903-0900-COMMITTEE-INTA_fr_286_0
5645,20121011-0900-COMMITTEE-ENVI_fr_254_1
5646,20150226-1430-COMMITTEE-JURI_fr_317_1
5647,20170703-0900-PLENARY-16_fr_60_0
5648,20170907-1500-COMMITTEE-REGI_fr_73_1
5649,20120118-1501-SPECIAL_fr_37_0
5650,20110411-1500-COMMITTEE-ITRE_fr_132_1
5651,20140416-1900-SPECIAL-UNKN_fr_23_1
5652,20100429-0900-COMMITTEE-JURI_fr_256_0
5653,20191204-0900-COMMITTEE-ITRE_fr_10_1
5654,20180912-1730-SPECIAL-DELEGATIONS_fr_111_1
5655,20170125-0900-COMMITTEE-AGRI_fr_54_1
5656,20190930-0900-SPECIAL-HEARING-2Q2_fr_209_1
5657,20110131-1500-COMMITTEE-LIBE_fr_110_0
5658,20110915-0900-PLENARY-3_fr_75_1
5659,20111220-0900-COMMITTEE-PETI_fr_225_0
5660,20201015-1345-COMMITTEE-REGI_fr_163_0
5661,20130226-1230-COMMITTEE-ENVI_fr_427_0
5662,20180613-0900-PLENARY-17_fr_128_1
5663,20170112-1500-COMMITTEE-LIBE_fr_251_0
5664,20170516-0900-PLENARY-19_fr_7_1
5665,20170621-0930-COMMITTEE-SEDE-AFET_fr_85_1
5666,20130311-0900-PLENARY-16_fr_21_0
5667,20120127-1430-COMMITTEE-ENVI_fr_208_1
5668,20110125-1500-COMMITTEE-TRAN_fr_209_0
5669,20100204-0900-COMMITTEE-DEVE_fr_142_1
5670,20110112-1300-COMMITTEE-AFET_fr_123_1
5671,20120621-0900-COMMITTEE-REGI_fr_234_2
5672,20130626-1749-SPECIAL_fr_111_0
5673,20130116-0900-PLENARY-3_fr_160_1
5674,20120307-1000-SPECIAL_fr_150_0
5675,20131107-1500-SPECIAL-UNKN_fr_26_0
5676,20130319-1530-COMMITTEE-ITRE_fr_31_0
5677,20110713-0900-COMMITTEE-LIBE_fr_209_0
5678,20130910-1030-SPECIAL-UNKN_fr_22_0
5679,20140415-0900-PLENARY-14_fr_150_0
5680,20180516-1430-COMMITTEE-PETI_fr_210_0
5681,20180424-1000-COMMITTEE-ITRE_fr_32_0
5682,20150507-0900-COMMITTEE-INTA_fr_314_0
5683,20100921-0900-PLENARY-9_fr_28_1
5684,20200116-0900-PLENARY_fr_15_1
5685,20200120-1500-COMMITTEE-ENVI_fr_259_1
5686,20190417-0900-PLENARY_fr_1033_1
5687,20160125-1500-COMMITTEE-TRAN_fr_14_0
5688,20171011-0900-COMMITTEE-DROI_fr_17_0
5689,20171024-1114-SPECIAL-UNKN_fr_10_0
5690,20141202-0800-COMMITTEE-ECON-EMPL_fr_64_1
5691,20150325-0900-PLENARY-16_fr_39_1
5692,20180927-1030-SPECIAL-OTHER_fr_135_0
5693,20160125-1500-COMMITTEE-IMCO_fr_131_0
5694,20161108-0900-COMMITTEE-LIBE_fr_264_1
5695,20100408-0900-COMMITTEE-ITRE_fr_32_1
5696,20150226-1430-COMMITTEE-JURI_fr_78_0
5697,20110526-0900-COMMITTEE-REGI_fr_193_1
5698,20200121-0900-COMMITTEE-CONT_fr_77_1
5699,20100407-1630-COMMITTEE-ITRE_fr_1_0
5700,20150319-1000-SPECIAL-EUROSCOLA_fr_129_1
5701,20120619-0900-COMMITTEE-DEVE_fr_70_0
5702,20141002-1030-COMMITTEE-HEARING2014PM3_fr_108_0
5703,20110125-0900-COMMITTEE-DEVE_fr_129_1
5704,20110207-1600-COMMITTEE-AFCO_fr_206_0
5705,20200901-1645-COMMITTEE-CULT_fr_113_2
5706,20180221-0900-COMMITTEE-CULT_fr_113_0
5707,20100602-1500-COMMITTEE-DEVE_fr_175_1
5708,20100126-1500-COMMITTEE-TRAN_fr_165_0
5709,20170214-0900-PLENARY-13_fr_52_0
5710,20100601-1500-COMMITTEE-LIBE_fr_139_2
5711,20180516-1430-COMMITTEE-PETI_fr_308_0
5712,20200922-1100-COMMITTEE-AFET_fr_49_1
5713,20091104-0900-COMMITTEE-PETI_fr_209_0
5714,20160411-1930-COMMITTEE-AFET_fr_112_2
5715,20180903-1500-COMMITTEE-ECON_fr_314_0
5716,20120313-0900-PLENARY-9_fr_72_1
5717,20190321-0900-COMMITTEE-CONT_fr_202_1
5718,20180424-1430-COMMITTEE-PETI_fr_433_0
5719,20171106-1600-COMMITTEE-DEVE-FEMM_fr_90_0
5720,20140311-0900-PLENARY-4_fr_51_1
5721,20091111-0900-PLENARY-17_fr_3_1
5722,20090310-0900-PLENARY-6_fr_27_0
5723,20151109-1500-COMMITTEE-CONT_fr_398_1
5724,20100622-0900-COMMITTEE-AFET_fr_250_0
5725,20180118-0900-PLENARY-3_fr_67_0
5726,20100119-0900-SPECIAL_fr_259_0
5727,20130220-1500-COMMITTEE-ENVI_fr_73_0
5728,20190311-0900-PLENARY_fr_496_1
5729,20180604-1500-COMMITTEE-LIBE-DEVE_fr_43_0
5730,20101020-0900-PLENARY-16_fr_71_1
5731,20120530-0900-COMMITTEE-PECH_fr_108_0
5732,20101123-0900-PLENARY-17_fr_119_0
5733,20190917-0900-PLENARY_fr_986_2
5734,20200128-1100-COMMITTEE-AFCO_fr_96_0
5735,20110321-1500-COMMITTEE-ECON_fr_129_1
5736,20200617-0900-PLENARY_fr_656_1
5737,20161010-1500-COMMITTEE-IMCO_fr_22_0
5738,20200929-1000-COMMITTEE-LIBE_fr_43_0
5739,20120320-1500-COMMITTEE-SEDE_fr_69_1
5740,20190526-1800-SPECIAL-ELECTIONNIGHT_fr_832_0
5741,20151027-0900-PLENARY-4_fr_341_0
5742,20190321-0900-COMMITTEE-CONT_fr_155_1
5743,20150616-1430-SPECIAL-UNKN_fr_26_1
5744,20100223-0900-COMMITTEE-LIBE_fr_356_1
5745,20170711-1400-COMMITTEE-PANA_fr_27_1
5746,20120508-0900-COMMITTEE-REGI_fr_160_1
5747,20181010-1430-COMMITTEE-LIBE_fr_310_1
5748,20120911-0900-PLENARY-4_fr_30_0
5749,20140220-1000-SPECIAL-UNKN_fr_110_0
5750,20180205-0900-PLENARY-14_fr_64_0
5751,20170912-0900-PLENARY-3_fr_7_0
5752,20111207-1800-SPECIAL_fr_128_0
5753,20091124-0900-PLENARY-18_fr_4_1
5754,20161129-1500-COMMITTEE-ENVI_fr_258_0
5755,20170621-0900-COMMITTEE-LIBE_fr_301_0
5756,20131210-0900-PLENARY-17_fr_162_1
5757,20140123-1600-SPECIAL-UNKN_fr_220_0
5758,20141106-0900-COMMITTEE-INTA_fr_108_1
5759,20150520-0900-PLENARY-11_fr_192_0
5760,20140204-0900-PLENARY-23_fr_16_1
5761,20130926-0900-COMMITTEE-EMPL_fr_23_0
5762,20200121-1430-COMMITTEE-PECH_fr_90_0
5763,20200924-0900-COMMITTEE-TRAN_fr_126_0
5764,20100324-0900-PLENARY-9_fr_32_0
5765,20130702-0900-PLENARY-14_fr_5_1
5766,20160418-1500-COMMITTEE-EMPL-CULT_fr_62_1
5767,20150909-0900-PLENARY-17_fr_247_0
5768,20180515-0900-COMMITTEE-SEDE_fr_104_1
5769,20180315-0900-PLENARY-16_fr_20_0
5770,20151216-0900-PLENARY-13_fr_1_1
5771,20140312-0900-PLENARY-14_fr_66_0
5772,20110713-0900-COMMITTEE-EMPL_fr_272_1
5773,20181001-0900-PLENARY_fr_121_1
5774,20170301-0900-PLENARY-15_fr_42_0
5775,20160621-0900-COMMITTEE-DEVE_fr_342_0
5776,20100126-1500-COMMITTEE-TRAN_fr_255_0
5777,20120919-1500-COMMITTEE-ENVI_fr_12_1
5778,20120710-0900-COMMITTEE-IMCO_fr_84_0
5779,20120326-1500-COMMITTEE-EMPL_fr_108_1
5780,20130619-0900-SPECIAL-UNKN_fr_20_2
5781,20120320-1500-COMMITTEE-ITRE_fr_27_0
5782,20111122-1500-COMMITTEE-CULT_fr_198_0
5783,20190402-1430-COMMITTEE-DROI_fr_300_1
5784,20160217-0900-COMMITTEE-JURI-LIBE_fr_38_1
5785,20130424-1500-COMMITTEE-SEDE_fr_183_1
5786,20150414-1000-COMMITTEE-ITRE_fr_138_0
