,fileid
508,20190315-1600-SPECIAL-EUROSCOLA_fr_14_0
509,20170621-1500-COMMITTEE-PANA_fr_38_0
510,20110207-1500-COMMITTEE-ECON_fr_26_0
511,20120320-0930-COMMITTEE-SEDE_fr_156_0
512,20200114-1010-SPECIAL-PRESSER_fr_15_1
513,20181025-0930-SPECIAL-STOA_fr_126_0
514,20160420-1500-COMMITTEE-IMCO_fr_314_1
515,20170411-0900-COMMITTEE-AFET_fr_73_1
516,20181127-1515-SPECIAL-CONFERENCE-T_fr_15_1
517,20131014-1500-COMMITTEE-DEVE_fr_160_1
518,20090309-0900-PLENARY-21_fr_9_0
519,20150715-0900-COMMITTEE-LIBE_fr_143_1
520,20120508-1500-COMMITTEE-PETI_fr_158_0
521,20160218-0900-COMMITTEE-CULT_fr_65_1
522,20120321-0900-COMMITTEE-PECH_fr_191_0
523,20180321-1430-COMMITTEE-INTA_fr_29_0
524,20131216-1500-COMMITTEE-PECH_fr_284_1
525,20100119-0900-PLENARY-10_fr_45_0
526,20101130-1500-COMMITTEE-PECH_fr_166_1
527,20200511-1400-COMMITTEE-ENVI_fr_114_0
528,20180418-0900-PLENARY-21_fr_76_1
529,20170410-1500-COMMITTEE-TRAN_fr_84_0
530,20141124-0900-PLENARY-5_fr_0_1
531,20130220-1500-COMMITTEE-SEDE_fr_21_0
532,20160413-0900-PLENARY-24_fr_5_1
533,20130206-0900-PLENARY-13_fr_8_0
534,20160513-1000-SPECIAL-UNKN_fr_53_0
535,20150121-1500-COMMITTEE-DEVE_fr_30_1
536,20160111-1500-COMMITTEE-JURI_fr_20_0
537,20120328-0900-PLENARY-10_fr_28_1
538,20171122-1500-COMMITTEE-REGI_fr_39_1
539,20101130-1500-COMMITTEE-IMCO_fr_62_0
540,20170322-0900-COMMITTEE-SEDE_fr_189_0
541,20120709-1500-COMMITTEE-DEVE_fr_159_1
542,20181120-0900-COMMITTEE-CULT_fr_1_0
543,20170912-0900-PLENARY-3_fr_99_1
544,20130917-1500-COMMITTEE-AFET_fr_261_1
545,20181003-0900-PLENARY_fr_626_0
546,20111121-1500-COMMITTEE-ENVI_fr_284_0
547,20130320-0930-COMMITTEE-FEMM_fr_130_0
548,20101005-0900-COMMITTEE-BUDG_fr_20_1
549,20131125-1600-COMMITTEE-FEMM_fr_249_0
550,20110201-1500-COMMITTEE-PETI_fr_59_1
551,20130218-1530-COMMITTEE-ENVI_fr_48_1
552,20170927-1715-SPECIAL-TOURISM-INNOVATION_fr_156_1
553,20161017-1500-COMMITTEE-LIBE_fr_304_0
554,20141112-0900-PLENARY-9_fr_4_1
555,20190131-0900-SPECIAL-OTHER_fr_187_0
556,20110303-0900-COMMITTEE-BUDG_fr_172_1
557,20100309-0900-PLENARY-8_fr_81_1
558,20170427-1430-COMMITTEE-PANA_fr_296_0
559,20150715-1500-COMMITTEE-LIBE_fr_148_0
560,20180314-0900-PLENARY-13_fr_82_0
561,20100929-0900-COMMITTEE-LIBE_fr_69_1
562,20181127-1000-SPECIAL-UNKN_fr_268_1
563,20120123-1500-COMMITTEE-AFET_fr_51_2
564,20101028-0900-COMMITTEE-REGI_fr_246_1
565,20181121-0900-COMMITTEE-TRAN_fr_60_1
566,20161011-1500-COMMITTEE-AFET_fr_200_0
567,20100603-1500-COMMITTEE-CRIS_fr_97_1
568,20131216-1500-COMMITTEE-IMCO_fr_131_0
569,20160222-1500-COMMITTEE-IMCO_fr_258_0
570,20181112-1930-COMMITTEE-ENVI_fr_58_1
571,20170516-0900-PLENARY-20_fr_0_1
572,20140929-1600-COMMITTEE-HEARING2014KV3_fr_20_0
573,20140204-0900-PLENARY-19_fr_191_1
574,20101109-2300-SPECIAL_fr_129_0
575,20201007-0900-PLENARY_fr_368_1
576,20141111-1500-COMMITTEE-PETI_fr_298_0
577,20151207-1500-COMMITTEE-ECON_fr_355_0
578,20160411-0900-PLENARY-20_fr_5_1
579,20200428-1630-COMMITTEE-AGRI_fr_9_0
580,20200616-0900-COMMITTEE-JURI_fr_39_0
581,20180910-1930-COMMITTEE-ITRE_fr_144_1
582,20160426-0900-COMMITTEE-EMPL_fr_25_1
583,20170912-0900-PLENARY-7_fr_78_0
584,20160714-0900-COMMITTEE-REGI_fr_144_0
585,20181127-1515-SPECIAL-CONFERENCE_fr_29_1
586,20160204-0900-PLENARY-6_fr_20_0
587,20150715-1500-COMMITTEE-BUDG_fr_7_0
588,20190320-1430-SPECIAL-OTHER_fr_165_1
589,20100622-1100-COMMITTEE-PECH_fr_77_0
590,20200901-1000-COMMITTEE-EMPL_fr_174_1
591,20100428-0900-COMMITTEE-ITRE_fr_269_1
592,20150122-0900-COMMITTEE-ENVI_fr_252_0
593,20190204-1500-COMMITTEE-CULT_fr_153_0
594,20190418-0930-SPECIAL-STOA_fr_175_1
595,20100504-0900-COMMITTEE-ENVI_fr_185_1
596,20170301-0900-PLENARY-13_fr_38_1
597,20190918-0900-PLENARY_fr_980_0
598,20160512-0900-PLENARY-9_fr_56_1
599,20101201-0900-COMMITTEE-INTA_fr_34_0
600,20180201-0900-COMMITTEE-ENVI_fr_102_1
601,20140414-0900-PLENARY-14_fr_61_1
602,20130124-1500-SPECIAL-UNKN_fr_195_1
603,20111123-0900-COMMITTEE-PECH_fr_173_0
604,20180326-1500-COMMITTEE-LIBE-AFET_fr_80_0
605,20100223-0900-COMMITTEE-IMCO_fr_249_1
606,20090211-0900-COMMITTEE-EMPL_fr_181_1
607,20170209-0900-COMMITTEE-IMCO_fr_52_0
608,20140401-0900-COMMITTEE-AFET_fr_39_1
609,20180705-0900-SPECIAL-DELEGATIONS_fr_153_0
610,20180704-1500-COMMITTEE-DEVE_fr_113_0
611,20180613-0900-PLENARY-6_fr_276_0
612,20120508-1500-COMMITTEE-REGI_fr_133_0
613,20110711-1500-COMMITTEE-AGRI_fr_125_0
614,20130618-0900-COMMITTEE-PECH_fr_300_1
615,20130116-0900-PLENARY-11_fr_95_1
616,20160616-0900-COMMITTEE-REGI_fr_259_0
617,20160524-1500-COMMITTEE-EMPL_fr_210_1
618,20120213-0900-PLENARY-14_fr_47_1
619,20160511-0900-PLENARY-3_fr_5_0
620,20170907-1500-COMMITTEE-PETI_fr_115_0
621,20131114-0900-COMMITTEE-LIBE_fr_167_1
622,20091105-0900-COMMITTEE-BUDG_fr_103_1
623,20160926-1500-COMMITTEE-ITRE_fr_145_0
624,20120320-1500-COMMITTEE-LIBE_fr_29_1
625,20160317-0900-COMMITTEE-ITRE_fr_173_1
626,20151207-1500-COMMITTEE-LIBE_fr_86_1
627,20170504-1430-SPECIAL-UNKN2_fr_50_0
628,20100209-0900-PLENARY-3_fr_82_0
629,20100127-1500-COMMITTEE-DEVE_fr_45_1
630,20180424-1430-COMMITTEE-BUDG-ENVI_fr_174_1
631,20160216-0900-COMMITTEE-TRAN_fr_62_0
632,20170503-1500-COMMITTEE-PETI_fr_69_0
633,20111129-1500-COMMITTEE-CONT_fr_130_0
634,20100713-0900-COMMITTEE-TRAN_fr_290_1
635,20180312-1500-SPECIAL-UNKN_fr_21_1
636,20171016-1500-SPECIAL-TERR-OMEE_fr_223_0
637,20151119-0900-COMMITTEE-BUDG_fr_25_0
638,20141007-1500-COMMITTEE-HEARING2014JH3_fr_42_0
639,20141105-0900-COMMITTEE-FEMM_fr_70_0
640,20140320-0900-COMMITTEE-JURI_fr_8_1
641,20120320-0900-COMMITTEE-LIBE_fr_378_1
642,20161110-0900-COMMITTEE-PECH_fr_190_1
643,20120425-1500-COMMITTEE-INTA_fr_25_0
644,20180625-1530-COMMITTEE-LIBE_fr_99_2
645,20190417-1230-SPECIAL-PRESSER_fr_8_0
646,20180830-0900-COMMITTEE-LIBE_fr_98_0
647,20130320-1500-COMMITTEE-LIBE_fr_228_0
648,20100902-1500-COMMITTEE-LIBE_fr_240_0
649,20150616-0900-COMMITTEE-AFET_fr_96_1
650,20180927-0900-COMMITTEE-INTA_fr_8_0
651,20110202-0900-PLENARY-11_fr_132_0
652,20150121-0900-COMMITTEE-ITRE_fr_104_0
653,20200206-1600-SPECIAL-EUROSCOLA_fr_208_1
654,20150928-1500-COMMITTEE-AFCO_fr_34_0
655,20140311-1500-SPECIAL-UNKN_fr_55_0
656,20180424-1430-COMMITTEE-PETI_fr_373_0
657,20170325-0900-SPECIAL-UNKN_fr_16_1
658,20160111-1500-COMMITTEE-EMPL_fr_332_0
659,20180226-1700-SPECIAL-UNKN_fr_144_1
660,20190129-1430-COMMITTEE-ENVI_fr_112_1
661,20100714-0900-COMMITTEE-CULT_fr_47_1
662,20180516-1430-COMMITTEE-DEVE_fr_293_1
663,20160613-1500-COMMITTEE-ECON_fr_37_0
664,20190519-1100-SPECIAL-OTHER_fr_308_0
665,20110126-1500-COMMITTEE-AFET_fr_45_0
666,20111123-1500-COMMITTEE-ITRE_fr_105_0
667,20170504-0900-COMMITTEE-SEDE_fr_76_0
668,20130417-0900-PLENARY-13_fr_161_0
669,20170502-1515-SPECIAL-UNKN_fr_147_1
670,20151210-1430-COMMITTEE-INTA_fr_122_1
671,20170202-0900-PLENARY-3_fr_2_0
672,20150414-1500-COMMITTEE-INTA_fr_60_1
673,20190311-0900-PLENARY_fr_496_1
674,20100115-1031-SPECIAL_fr_41_0
675,20110228-1730-COMMITTEE-DROI-AFET_fr_7_1
676,20121218-0900-COMMITTEE-FEMM_fr_334_0
677,20101130-1500-COMMITTEE-IMCO_fr_24_0
678,20090204-0900-PLENARY-14_fr_6_1
679,20110414-0900-COMMITTEE-BUDG_fr_95_0
680,20170309-0900-COMMITTEE-SEDE_fr_45_1
681,20180612-0900-PLENARY_fr_705_0
682,20121119-0900-PLENARY-21_fr_23_0
683,20160128-1500-COMMITTEE-JURI_fr_45_0
684,20100511-1430-SPECIAL_fr_262_0
685,20120710-0900-COMMITTEE-AFET_fr_314_1
686,20200128-0900-COMMITTEE-EMPL_fr_32_0
687,20130620-0900-COMMITTEE-LIBE_fr_238_1
688,20181025-0830-COMMITTEE-ENVI_fr_57_0
689,20100426-1500-COMMITTEE-ENVI_fr_29_0
690,20111013-0900-PLENARY-9_fr_27_1
691,20110418-1500-COMMITTEE-AFCO_fr_278_0
692,20170620-1500-COMMITTEE-ECON_fr_238_1
693,20160215-1500-COMMITTEE-IMCO_fr_19_0
694,20131104-1500-COMMITTEE-CONT_fr_11_0
695,20151210-0900-COMMITTEE-IMCO_fr_57_0
696,20150616-1500-COMMITTEE-JURI_fr_224_0
697,20111129-2000-SPECIAL-STOA_fr_148_1
698,20200122-1430-COMMITTEE-DEVE_fr_97_0
699,20101108-1500-COMMITTEE-AFCO_fr_94_0
700,20161129-1500-COMMITTEE-CONT_fr_163_1
701,20131209-0900-PLENARY-18_fr_32_1
702,20151029-0900-PLENARY-15_fr_2_1
703,20160525-0900-PLENARY-12_fr_3_1
704,20110315-1500-COMMITTEE-TRAN_fr_95_0
705,20111006-0900-COMMITTEE-LIBE_fr_16_1
706,20141210-0900-COMMITTEE-ECON_fr_175_0
707,20130429-1000-SPECIAL-UNKN_fr_96_1
708,20191112-1430-COMMITTEE-AFCO_fr_27_0
709,20170503-1500-COMMITTEE-ECON_fr_147_0
710,20161129-1500-COMMITTEE-AFCO_fr_158_0
711,20090330-1500-COMMITTEE-TRAN_fr_106_1
712,20100407-0900-COMMITTEE-ENVI_fr_232_1
713,20150226-0900-COMMITTEE-ECON_fr_152_0
714,20180611-2000-COMMITTEE-AGRI_fr_191_0
715,20180227-1430-COMMITTEE-LIBE_fr_7_1
716,20161014-0900-SPECIAL-UNKN_fr_305_0
717,20141013-1500-COMMITTEE-CONT_fr_208_0
718,20151028-0900-PLENARY-15_fr_47_0
719,20141124-0900-PLENARY-16_fr_20_0
720,20140407-1500-COMMITTEE-ECON_fr_186_1
721,20120125-0900-COMMITTEE-JURI_fr_154_0
722,20180425-1500-COMMITTEE-AFCO_fr_171_0
723,20171010-1430-COMMITTEE-ECON_fr_202_0
724,20190416-0900-PLENARY_fr_1328_1
725,20110201-0900-COMMITTEE-AFCO_fr_178_1
726,20091109-1500-COMMITTEE-DROI_fr_378_0
727,20170516-0900-PLENARY-4_fr_28_1
728,20120201-1400-COMMITTEE-AFET_fr_50_1
729,20180621-1030-COMMITTEE-LIBE_fr_63_1
730,20170504-0900-COMMITTEE-CULT_fr_16_0
731,20170322-1500-COMMITTEE-TRAN_fr_171_1
732,20110412-0900-COMMITTEE-JURI_fr_70_1
733,20141201-1500-COMMITTEE-FEMM_fr_226_0
734,20181023-0900-PLENARY_fr_631_1
735,20121217-1530-COMMITTEE-LIBE_fr_79_1
736,20130916-1500-COMMITTEE-AFET_fr_3_1
737,20161108-1400-COMMITTEE-PANA_fr_175_1
738,20180618-1500-COMMITTEE-TERR_fr_5_1
739,20160415-1000-SPECIAL-UNKN_fr_71_0
740,20091202-0900-COMMITTEE-ITRE_fr_12_2
741,20141202-0900-COMMITTEE-PETI_fr_66_1
742,20160216-1130-SPECIAL-UNKN_fr_7_1
743,20091126-0900-PLENARY-3_fr_81_0
744,20110126-0900-COMMITTEE-TRAN_fr_81_1
745,20120125-0900-COMMITTEE-PECH_fr_330_0
746,20160712-1700-COMMITTEE-AFET-DEVE_fr_6_1
747,20150915-1500-COMMITTEE-FEMM_fr_112_0
748,20180530-0900-PLENARY-23_fr_67_0
749,20140722-1500-COMMITTEE-LIBE_fr_98_0
750,20160316-0930-COMMITTEE-SEDE_fr_54_2
751,20110406-0900-PLENARY-3_fr_90_1
752,20090902-1500-COMMITTEE-CULT_fr_91_0
753,20110831-0900-COMMITTEE-TRAN_fr_230_0
754,20180601-1400-SPECIAL10_fr_157_0
755,20120508-1500-COMMITTEE-AGRI_fr_158_1
756,20101026-0900-COMMITTEE-ECON_fr_278_1
757,20111219-1500-COMMITTEE-TRAN_fr_59_0
758,20140320-0900-COMMITTEE-PETI_fr_200_1
759,20140127-1500-COMMITTEE-ECON-EMPL_fr_144_0
760,20171116-0900-SPECIAL-UNKN_fr_4_0
761,20150831-1500-COMMITTEE-AFET_fr_119_0
762,20091125-0900-PLENARY-19_fr_115_1
763,20180208-1030-COMMITTEE-TERR_fr_36_1
764,20100208-0900-PLENARY-8_fr_42_0
765,20110712-1500-COMMITTEE-AGRI_fr_159_1
766,20170629-0900-COMMITTEE-ENVI_fr_203_1
767,20200507-1415-COMMITTEE-LIBE_fr_55_0
768,20101115-1500-COMMITTEE-CONT_fr_42_0
769,20160706-0800-COMMITTEE-ECON_fr_91_0
770,20140930-0900-COMMITTEE-HEARING2014VA_fr_268_0
771,20160712-1500-COMMITTEE-JURI_fr_15_1
772,20150528-1500-COMMITTEE-TRAN_fr_11_1
773,20190124-0900-COMMITTEE-INTA_fr_251_0
774,20190129-1430-COMMITTEE-ENVI_fr_221_1
775,20110615-0900-COMMITTEE-IMCO_fr_114_1
776,20111212-1930-COMMITTEE-AFET_fr_92_1
777,20140415-0900-PLENARY-13_fr_26_0
778,20110713-0900-COMMITTEE-BUDG_fr_203_0
779,20190402-1430-COMMITTEE-SEDE_fr_35_0
780,20130418-0900-PLENARY-7_fr_20_0
781,20150507-0900-COMMITTEE-INTA_fr_314_0
782,20121211-0900-PLENARY-10_fr_134_0
783,20120228-0900-COMMITTEE-PETI_fr_67_0
784,20131210-0900-PLENARY-17_fr_192_1
785,20130219-1500-COMMITTEE-ENVI_fr_149_0
786,20150120-1500-COMMITTEE-FEMM_fr_300_1
787,20110406-0900-PLENARY-3_fr_87_1
788,20100927-1500-COMMITTEE-ENVI_fr_122_1
789,20100601-1500-COMMITTEE-PECH_fr_78_0
790,20130702-1010-SPECIAL-UNKN_fr_21_0
791,20180503-1000-SPECIAL-UNKN_fr_107_0
792,20170529-1500-COMMITTEE-EMPL_fr_22_0
793,20160225-1600-SPECIAL-UNKN_fr_130_1
794,20100426-1500-COMMITTEE-PETI_fr_3_1
795,20100127-1500-COMMITTEE-PECH_fr_133_1
796,20170913-0900-PLENARY-3_fr_178_1
797,20200526-1400-COMMITTEE-SEDE_fr_145_1
798,20110511-0900-PLENARY-8_fr_16_1
799,20131216-1500-COMMITTEE-CONT_fr_76_0
800,20160419-0900-COMMITTEE-CULT_fr_135_0
801,20091124-0900-PLENARY-19_fr_105_0
802,20141203-0900-COMMITTEE-REGI_fr_317_1
803,20200117-1600-SPECIAL-EUROSCOLA_fr_78_1
804,20130221-0900-COMMITTEE-EMPL_fr_92_0
805,20170911-0900-PLENARY-16_fr_137_0
806,20150121-1500-COMMITTEE-IMCO_fr_67_0
807,20120320-0900-COMMITTEE-IMCO_fr_158_0
808,20130611-0900-PLENARY-17_fr_29_1
809,20180321-1000-COMMITTEE-INTA_fr_70_0
810,20160711-1500-COMMITTEE-AFCO_fr_129_0
811,20091130-1500-COMMITTEE-ENVI_fr_175_2
812,20170424-1500-COMMITTEE-PECH_fr_109_0
813,20130321-0900-COMMITTEE-LIBE_fr_297_0
814,20160912-1930-COMMITTEE-AFET_fr_55_0
815,20150121-1500-COMMITTEE-INTA_fr_41_1
816,20130613-0900-PLENARY-10_fr_60_1
817,20110614-1500-COMMITTEE-BUDG_fr_233_0
818,20130424-0900-COMMITTEE-INTA_fr_87_0
819,20180123-1430-COMMITTEE-CULT_fr_178_0
820,20160201-0900-PLENARY-11_fr_12_0
821,20180412-1000-SPECIAL-UNKN_fr_155_0
822,20101201-0900-COMMITTEE-LIBE_fr_131_0
823,20110228-1500-COMMITTEE-SEDE_fr_177_0
824,20130507-1230-COMMITTEE-ENVI_fr_85_0
825,20180702-0900-PLENARY_fr_364_1
826,20160303-1600-SPECIAL-UNKN_fr_95_1
827,20120920-0900-COMMITTEE-PETI_fr_225_0
828,20121212-0900-PLENARY-13_fr_25_1
829,20181010-1430-COMMITTEE-INTA_fr_5_0
830,20130319-1530-COMMITTEE-TRAN_fr_35_0
831,20151201-0900-COMMITTEE-SEDE_fr_67_1
832,20120711-1500-COMMITTEE-INTA_fr_48_1
833,20110406-0900-PLENARY-5_fr_8_0
834,20090902-1500-COMMITTEE-REGI_fr_120_0
835,20090423-0900-PLENARY-3_fr_119_0
836,20150114-0900-PLENARY-9_fr_140_1
837,20161108-0900-COMMITTEE-CONT_fr_274_1
838,20150119-1500-COMMITTEE-ITRE_fr_174_1
839,20100603-0900-COMMITTEE-SEDE_fr_195_1
840,20180710-0900-COMMITTEE-LIBE_fr_228_1
841,20101027-0900-COMMITTEE-ENVI_fr_210_1
842,20121217-1530-COMMITTEE-ENVI_fr_174_1
843,20141020-1945-COMMITTEE-HEARING2014MS2_fr_1_1
844,20121019-0938-SPECIAL_fr_112_1
845,20100929-0900-COMMITTEE-IMCO_fr_322_0
846,20131105-1530-COMMITTEE-IMCO_fr_3_0
847,20150601-1500-SPECIAL-TAXE-OMEE_fr_144_1
848,20120514-1630-COMMITTEE-ECON_fr_97_0
849,20150616-1500-COMMITTEE-ENVI_fr_326_0
850,20170425-1500-COMMITTEE-ENVI_fr_357_1
851,20111004-1500-COMMITTEE-PETI_fr_82_1
852,20100127-1500-COMMITTEE-ECON_fr_228_1
853,20151203-0900-COMMITTEE-EMPL_fr_149_0
854,20110907-1500-SPECIAL-STOA_fr_229_1
855,20171122-1430-COMMITTEE-SEDE_fr_45_0
856,20170130-1500-COMMITTEE-CONT_fr_101_0
857,20091210-0900-COMMITTEE-DEVE_fr_125_1
858,20121106-0900-COMMITTEE-LIBE_fr_140_0
859,20160125-1500-COMMITTEE-IMCO_fr_131_0
860,20111205-1500-COMMITTEE-DROI_fr_0_0
861,20190416-0900-PLENARY_fr_1036_1
862,20161129-0900-COMMITTEE-AFET_fr_32_1
863,20150519-1050-SPECIAL-UNKN_fr_34_1
864,20191001-1830-SPECIAL-HEARING-4Q2_fr_112_0
865,20100127-0900-COMMITTEE-ECON_fr_106_0
866,20120612-1500-SPECIAL-UNKN_fr_9_0
867,20130204-0900-PLENARY-12_fr_11_0
868,20201026-1345-COMMITTEE-AIDA_fr_82_1
869,20120514-1500-COMMITTEE-AGRI_fr_80_0
870,20180620-0900-COMMITTEE-AFCO_fr_152_1
871,20150210-0900-PLENARY-3_fr_55_1
872,20141112-0900-PLENARY-10_fr_100_1
873,20121218-0900-COMMITTEE-CONT_fr_313_0
874,20170315-0900-PLENARY-13_fr_93_1
875,20120914-1600-SPECIAL_fr_78_0
876,20130708-1500-COMMITTEE-LIBE_fr_12_0
877,20131213-1600-SPECIAL-UNKN_fr_48_0
878,20161129-0900-COMMITTEE-PETI_fr_342_0
879,20090831-1500-COMMITTEE-DROI_fr_52_0
880,20091105-0900-COMMITTEE-LIBE_fr_156_0
881,20171010-1500-COMMITTEE-CULT-EMPL_fr_42_0
882,20180711-1430-COMMITTEE-ECON_fr_242_1
883,20160928-1730-COMMITTEE-ECON_fr_111_0
884,20180529-0900-PLENARY-19_fr_52_0
885,20170928-0900-COMMITTEE-ENVI_fr_184_1
886,20121127-0900-COMMITTEE-CONT_fr_45_1
887,20130710-1400-SPECIAL_fr_63_1
888,20111220-0900-COMMITTEE-CONT_fr_298_2
889,20150623-1400-COMMITTEE-AFET_fr_98_0
890,20130522-1000-COMMITTEE-AFET_fr_145_1
891,20100427-0900-COMMITTEE-IMCO_fr_12_1
892,20160412-0900-PLENARY-4_fr_35_1
893,20160905-1530-SPECIAL-UNKN_fr_25_0
894,20140312-0900-PLENARY-3_fr_119_0
895,20110412-1500-COMMITTEE-IMCO_fr_227_1
896,20140925-0900-COMMITTEE-IMCO_fr_99_0
897,20091105-0900-COMMITTEE-AFET_fr_198_1
898,20100114-1300-SPECIAL_fr_2_1
899,20161129-0900-COMMITTEE-ITRE_fr_253_0
900,20181121-1430-COMMITTEE-TRAN_fr_108_0
901,20150528-1245-SPECIAL-UNKN_fr_29_0
902,20180424-0900-COMMITTEE-INTA_fr_221_0
903,20180219-1500-COMMITTEE-INTA_fr_69_1
904,20130521-0900-PLENARY-15_fr_60_0
905,20200211-0900-PLENARY_fr_347_0
906,20200130-1000-SPECIAL-EUROSCOLA_fr_33_0
907,20100114-1030-SPECIAL_fr_242_1
908,20091103-1500-COMMITTEE-REGI_fr_46_0
909,20180711-1430-COMMITTEE-SEDE_fr_21_0
910,20170317-1600-SPECIAL-UNKN_fr_74_0
911,20170404-0900-PLENARY-18_fr_82_1
912,20121218-0900-COMMITTEE-REGI_fr_200_1
913,20160705-0900-PLENARY-3_fr_52_2
914,20191205-0900-COMMITTEE-AGRI_fr_353_1
915,20091109-1500-COMMITTEE-DROI_fr_28_0
916,20101201-1500-COMMITTEE-PECH_fr_172_1
917,20180613-0900-PLENARY-20_fr_52_0
918,20101018-0900-PLENARY-9_fr_248_1
919,20141020-2030-COMMITTEE-HEARING2014MS3_fr_160_2
920,20110524-1500-COMMITTEE-AFET_fr_151_1
921,20160712-1500-COMMITTEE-DEVE_fr_136_1
922,20171117-1000-SPECIAL-UNKN_fr_167_1
923,20181003-1000-SPECIAL-PRESSER_fr_22_1
924,20181213-1015-COMMITTEE-EMPL_fr_145_0
925,20150617-0900-COMMITTEE-ENVI_fr_156_1
926,20170228-0900-COMMITTEE-ENVI_fr_181_0
927,20110405-0900-PLENARY-13_fr_108_1
928,20150623-1500-COMMITTEE-PETI_fr_24_0
929,20190415-0900-PLENARY_fr_251_1
930,20170424-1500-COMMITTEE-ENVI_fr_184_0
931,20130326-0900-COMMITTEE-TRAN_fr_245_1
932,20171109-0900-COMMITTEE-ECON_fr_151_0
933,20110308-0900-PLENARY-7_fr_85_0
934,20200416-0900-PLENARY_fr_305_0
935,20100127-1500-COMMITTEE-IMCO_fr_210_1
936,20191002-1030-SPECIAL-HEARING-2Q2_fr_202_1
937,20110523-1500-COMMITTEE-PETI_fr_209_0
938,20131114-0900-COMMITTEE-LIBE_fr_216_0
939,20141105-1500-COMMITTEE-LIBE_fr_321_0
940,20161109-0900-COMMITTEE-IMCO_fr_174_0
941,20150122-0900-COMMITTEE-CONT_fr_306_1
942,20190930-0900-SPECIAL-HEARING-2Q2_fr_227_0
943,20110526-1500-COMMITTEE-ITRE_fr_253_0
944,20091104-1500-COMMITTEE-LIBE_fr_28_0
945,20150326-1600-SPECIAL-UNKN_fr_37_0
946,20181210-0900-PLENARY_fr_669_0
947,20110714-0900-COMMITTEE-CULT_fr_221_0
948,20100114-1801-SPECIAL_fr_267_0
949,20110315-0900-COMMITTEE-TRAN_fr_10_1
950,20170112-0900-COMMITTEE-ENVI_fr_36_0
951,20200218-1445-SPECIAL-OTHER_fr_245_1
952,20170530-1500-COMMITTEE-INTA_fr_81_0
953,20090930-0900-COMMITTEE-ENVI_fr_47_1
954,20101027-0900-COMMITTEE-PECH_fr_86_0
955,20120124-1500-COMMITTEE-INTA_fr_58_0
956,20141201-1500-COMMITTEE-CONT_fr_255_1
957,20180321-1430-COMMITTEE-AFCO_fr_159_0
958,20181003-0900-PLENARY_fr_147_0
959,20200128-0900-COMMITTEE-CONT_fr_295_1
960,20091202-1500-COMMITTEE-ITRE_fr_209_1
961,20091130-1500-COMMITTEE-SEDE_fr_132_0
962,20151202-0900-PLENARY-7_fr_71_0
963,20140403-0900-PLENARY-3_fr_141_0
964,20100617-0900-PLENARY-8_fr_10_0
965,20140930-1930-COMMITTEE-HEARING2014CS3_fr_212_0
966,20100621-1500-COMMITTEE-BUDG_fr_50_0
967,20190918-0900-PLENARY_fr_726_2
968,20180711-0930-COMMITTEE-PECH_fr_100_1
969,20140407-1500-COMMITTEE-IMCO_fr_8_1
970,20180412-0900-COMMITTEE-ENVI_fr_152_0
971,20181024-0900-PLENARY_fr_1241_1
972,20140930-1930-COMMITTEE-HEARING2014MS3_fr_202_1
973,20180524-1030-SPECIAL-UNKN_fr_2_0
974,20130527-1630-COMMITTEE-AFET_fr_167_0
975,20160712-1500-COMMITTEE-AFET_fr_206_1
976,20090305-0900-COMMITTEE-SEDE_fr_224_1
977,20121106-0900-COMMITTEE-JURI_fr_102_1
978,20110704-1900-COMMITTEE-ECON_fr_161_0
979,20170227-1500-COMMITTEE-PECH_fr_310_1
980,20150715-0900-COMMITTEE-PECH_fr_31_1
981,20180517-0900-COMMITTEE-INTA_fr_239_1
982,20101110-0900-PLENARY-11_fr_151_1
983,20121105-1500-COMMITTEE-AGRI_fr_193_1
984,20100316-1500-COMMITTEE-AGRI_fr_252_1
985,20170228-1500-COMMITTEE-AGRI_fr_19_1
986,20111214-1130-SPECIAL-UNKN_fr_26_1
987,20100505-1224-SPECIAL_fr_67_0
988,20110419-1500-COMMITTEE-AFET_fr_31_1
989,20140121-1500-COMMITTEE-TRAN_fr_203_0
990,20121128-1500-COMMITTEE-CRIM_fr_287_1
991,20141020-1900-COMMITTEE-HEARING2014MS_fr_119_0
992,20111206-0930-SPECIAL-UNKN_fr_341_0
993,20190321-1600-SPECIAL-EUROSCOLA_fr_153_0
994,20110510-1430-SPECIAL-UNKN_fr_33_2
995,20191126-0900-PLENARY_fr_164_0
996,20151216-0900-PLENARY-14_fr_115_2
997,20190923-1645-COMMITTEE-LIBE_fr_92_0
998,20150615-1500-COMMITTEE-INTA_fr_8_1
999,20121203-1500-COMMITTEE-TRAN_fr_163_1
1000,20111005-1500-COMMITTEE-REGI_fr_94_1
1001,20160613-1500-COMMITTEE-CONT_fr_5_1
1002,20101026-0900-COMMITTEE-PETI_fr_129_1
1003,20170529-1500-COMMITTEE-ITRE_fr_264_1
1004,20130424-1500-COMMITTEE-IMCO_fr_2_1
1005,20130925-1500-COMMITTEE-DROI_fr_76_0
1006,20150223-1500-COMMITTEE-DEVE_fr_186_0
1007,20160512-0900-PLENARY-4_fr_22_2
1008,20120426-1500-COMMITTEE-ECON_fr_16_1
1009,20150617-0900-COMMITTEE-REGI_fr_292_1
1010,20120418-0900-PLENARY-4_fr_106_0
1011,20130226-0900-COMMITTEE-ENVI_fr_327_0
