,fileid
525,20101214-1100-SPECIAL_de_0_2
526,20121106-0900-COMMITTEE-CULT_de_255_0
527,20110915-0900-PLENARY-8_de_44_0
528,20130710-0900-COMMITTEE-FEMM_de_131_1
529,20110413-0900-COMMITTEE-INTA_de_180_1
530,20160927-0900-COMMITTEE-PANA_de_65_0
531,20171106-1500-COMMITTEE-AFET_de_128_0
532,20120507-1500-COMMITTEE-TRAN_de_6_0
533,20201001-0900-COMMITTEE-CULT_de_88_1
534,20150521-0930-SPECIAL-UNKN_de_61_1
535,20120322-0900-COMMITTEE-ENVI_de_24_1
536,20130926-0930-COMMITTEE-SEDE_de_300_0
537,20131217-0900-COMMITTEE-ITRE_de_148_0
538,20151110-1500-COMMITTEE-DEVE_de_363_1
539,20180219-1645-COMMITTEE-BUDG_de_26_0
540,20140225-0900-PLENARY-3_de_81_1
541,20180423-1500-COMMITTEE-AFET_de_101_0
542,20160608-0900-PLENARY-25_de_34_0
543,20111006-0900-COMMITTEE-LIBE_de_298_1
544,20190326-0900-PLENARY_de_38_0
545,20170621-1500-COMMITTEE-EMPL-CULT_de_2_1
546,20100928-0900-COMMITTEE-CONT_de_120_0
547,20180829-1500-COMMITTEE-EMPL_de_57_1
548,20110207-1500-COMMITTEE-INTA_de_37_0
549,20100406-1500-COMMITTEE-ENVI_de_42_0
550,20100505-0900-PLENARY-13_de_6_0
551,20111027-0900-PLENARY-10_de_55_0
552,20101207-1445-SPECIAL_de_349_1
553,20160620-1500-COMMITTEE-DEVE_de_274_0
554,20100427-1500-COMMITTEE-EMPL_de_175_1
555,20110228-1500-COMMITTEE-TRAN_de_183_1
556,20150226-0900-COMMITTEE-ECON_de_82_1
557,20190724-1430-COMMITTEE-CONT_de_22_0
558,20110207-1500-COMMITTEE-AGRI_de_76_0
559,20151012-1500-COMMITTEE-ITRE_de_150_1
560,20100126-1500-COMMITTEE-BUDG_de_259_0
561,20151124-0900-PLENARY-3_de_141_0
562,20150623-1500-COMMITTEE-EMPL_de_39_0
563,20110407-0900-PLENARY-4_de_75_0
564,20200907-0900-COMMITTEE-DROI_de_24_0
565,20141002-0900-COMMITTEE-HEARING2014PM_de_192_0
566,20120529-1500-COMMITTEE-CULT_de_267_1
567,20141007-1330-COMMITTEE-HEARING2014JH_de_135_0
568,20150119-1500-COMMITTEE-ITRE_de_119_1
569,20160616-0900-COMMITTEE-LIBE_de_183_1
570,20170503-1500-COMMITTEE-AFET-SEDE_de_121_0
571,20170109-1800-COMMITTEE-BUDG-CONT-JURI_de_42_0
572,20171011-0900-COMMITTEE-IMCO_de_132_0
573,20110113-0900-COMMITTEE-AFET_de_26_0
574,20110228-1500-COMMITTEE-ENVI_de_340_0
575,20191106-1000-COMMITTEE-LIBE_de_37_1
576,20150623-0900-COMMITTEE-EMPL_de_186_0
577,20200127-1730-COMMITTEE-ECON_de_54_1
578,20180425-0900-COMMITTEE-EMPL_de_70_0
579,20091124-0900-PLENARY-3_de_68_0
580,20180822-1000-SPECIAL-OTHER_de_58_1
581,20120425-0900-COMMITTEE-JURI_de_16_0
582,20201001-1200-COMMITTEE-JURI_de_26_1
583,20180425-1430-COMMITTEE-CONT_de_58_1
584,20190904-1530-COMMITTEE-CONT_de_247_1
585,20160714-0900-SPECIAL-UNKN_de_84_0
586,20101025-1500-COMMITTEE-CONT_de_54_0
587,20170515-0900-PLENARY-7_de_2_0
588,20170912-0900-PLENARY-7_de_95_1
589,20100427-1500-COMMITTEE-ECON_de_104_0
590,20170511-1000-SPECIAL-UNKN_de_192_0
591,20201029-1345-COMMITTEE-ENVI_de_114_0
592,20130219-0900-COMMITTEE-REGI_de_342_1
593,20170425-1500-COMMITTEE-PETI_de_32_0
594,20111017-1500-COMMITTEE-ITRE_de_149_0
595,20111212-0900-PLENARY-13_de_20_0
596,20141202-1000-COMMITTEE-EMPL_de_52_0
597,20151015-0900-COMMITTEE-FEMM_de_90_0
598,20180613-0900-PLENARY-22_de_23_0
599,20150416-0900-COMMITTEE-AFCO_de_76_1
600,20130124-0900-COMMITTEE-CONT_de_344_0
601,20091215-0900-PLENARY-12_de_102_1
602,20110124-1500-COMMITTEE-TRAN_de_5_0
603,20180711-0900-COMMITTEE-LIBE_de_104_0
604,20160420-0900-COMMITTEE-SEDE_de_145_0
605,20101109-1500-COMMITTEE-TRAN_de_57_1
606,20201021-0900-PLENARY_de_148_0
607,20180610-1100-SPECIAL_de_287_0
608,20161013-0900-COMMITTEE-EMPL_de_22_1
609,20180524-1430-COMMITTEE-AFCO_de_157_1
610,20170227-1500-COMMITTEE-EMPL_de_113_0
611,20190130-1345-SPECIAL-OTHER_de_38_1
612,20150617-1500-COMMITTEE-SEDE-IMCO-ITRE_de_28_1
613,20150311-0900-PLENARY-11_de_128_0
614,20180424-1430-COMMITTEE-IMCO_de_88_1
615,20130529-0900-COMMITTEE-REGI_de_209_1
616,20120124-1500-COMMITTEE-AFET_de_58_0
617,20191106-0900-COMMITTEE-IMCO_de_172_1
618,20141203-0900-COMMITTEE-SEDE_de_73_0
619,20090902-1500-COMMITTEE-DEVE_de_38_0
620,20140709-0900-SPECIAL_de_230_0
621,20100616-0900-PLENARY-11_de_87_1
622,20170904-1500-COMMITTEE-LIBE_de_31_1
623,20120123-1500-COMMITTEE-CONT_de_83_0
624,20170703-0900-PLENARY-3_de_20_0
625,20111013-0900-PLENARY-4_de_18_0
626,20101109-0900-COMMITTEE-PETI_de_243_0
627,20160301-0900-SPECIAL-UNKN_de_77_0
628,20170711-1500-COMMITTEE-LIBE_de_121_1
629,20150708-1430-SPECIAL_de_23_0
630,20120710-1500-COMMITTEE-FEMM_de_33_0
631,20120424-1500-COMMITTEE-ITRE_de_223_0
632,20110314-1100-SPECIAL-UNKN_de_46_0
633,20131126-0900-COMMITTEE-PETI_de_136_1
634,20100125-1500-COMMITTEE-TRAN_de_294_1
635,20150324-0900-COMMITTEE-EMPL_de_33_0
636,20130123-0900-COMMITTEE-CULT_de_144_0
637,20160311-1000-SPECIAL-UNKN_de_234_0
638,20100126-1500-COMMITTEE-IMCO_de_383_0
639,20101109-0900-COMMITTEE-ITRE_de_137_0
640,20110303-0900-COMMITTEE-FEMM_de_74_1
641,20150122-0900-COMMITTEE-AGRI_de_140_0
642,20180910-1930-COMMITTEE-LIBE_de_5_1
643,20180601-1430-SPECIAL-UNKN_de_108_0
644,20130417-0900-PLENARY-5_de_4_0
645,20171204-1500-COMMITTEE-INTA_de_241_0
646,20160520-1430-SPECIAL-UNKN_de_149_0
647,20110419-0900-COMMITTEE-LIBE_de_198_0
648,20131105-0900-COMMITTEE-ENVI_de_144_2
649,20131217-1500-COMMITTEE-CULT_de_74_1
650,20200902-0900-COMMITTEE-TRAN_de_31_1
651,20130319-0900-COMMITTEE-ITRE_de_80_1
652,20130123-1509-COMMITTEE-JURI_de_264_0
653,20180424-1430-COMMITTEE-ITRE_de_79_0
654,20171121-1400-SPECIAL-UNKN_de_189_0
655,20170612-0900-PLENARY-13_de_106_0
656,20180906-0900-COMMITTEE-DROI_de_119_0
657,20160420-0900-COMMITTEE-IMCO-INTA_de_174_0
658,20131104-1500-COMMITTEE-CULT_de_68_1
659,20091215-0900-PLENARY-9_de_15_0
660,20150923-1500-COMMITTEE-ECON_de_190_0
661,20160301-1530-SPECIAL-UNKN_de_93_0
662,20090902-0900-COMMITTEE-TRAN_de_103_0
663,20130612-1500-SPECIAL-UNKN_de_24_1
664,20181127-1600-SPECIAL-EUROSCOLA_de_29_0
665,20140121-0900-COMMITTEE-AFCO_de_85_1
666,20130114-0900-PLENARY-15_de_8_1
667,20150707-0900-PLENARY-15_de_90_1
668,20161010-1500-COMMITTEE-DEVE_de_132_0
669,20160308-1500-SPECIAL-UNKN00_de_11_0
670,20120703-0900-PLENARY-8_de_270_0
671,20100705-0900-PLENARY-8_de_10_0
672,20100713-1500-COMMITTEE-TRAN_de_227_0
673,20111115-0900-PLENARY-7_de_35_1
674,20200928-1345-COMMITTEE-IMCO_de_186_1
675,20090302-1500-COMMITTEE-IMCO_de_392_1
676,20111011-1500-COMMITTEE-AFET_de_138_0
677,20180927-0930-COMMITTEE-FEMM_de_106_0
678,20151015-0900-COMMITTEE-PETI_de_348_0
679,20170712-0900-COMMITTEE-FEMM_de_141_1
680,20180313-0900-PLENARY-19_de_162_1
681,20191008-1430-COMMITTEE-AFCO_de_255_2
682,20170619-1500-COMMITTEE-BUDG_de_73_0
683,20160521-1030-SPECIAL-UNKN_de_31_0
684,20180416-0900-PLENARY-25_de_30_1
685,20120911-0900-PLENARY-25_de_83_0
686,20100318-0900-COMMITTEE-AFCO_de_20_0
687,20170914-1000-COMMITTEE-BUDG_de_57_0
688,20110712-0930-COMMITTEE-JURI_de_3_1
689,20110315-1500-COMMITTEE-BUDG_de_42_0
690,20150324-0900-COMMITTEE-CULT_de_288_1
691,20131202-1500-COMMITTEE-SEDE_de_47_0
692,20200217-1500-COMMITTEE-IMCO_de_163_0
693,20180524-0900-COMMITTEE-EMPL_de_203_0
694,20161208-1400-COMMITTEE-CONT_de_397_1
695,20100714-0900-COMMITTEE-CULT_de_14_1
696,20200420-1700-COMMITTEE-ECON_de_55_1
697,20160524-1500-SPECIAL-EMIS-OMEE_de_237_0
698,20171122-1430-COMMITTEE-BUDG_de_281_0
699,20110126-0900-COMMITTEE-JURI_de_64_0
700,20180621-0900-COMMITTEE-CONT_de_184_1
701,20110912-0900-PLENARY-3_de_6_1
702,20151110-0900-COMMITTEE-PECH_de_212_0
703,20090211-0855-COMMITTEE-AFET_de_117_1
704,20190121-1100-SPECIAL-PRESSER_de_7_1
705,20091110-0900-COMMITTEE-ECON_de_282_0
706,20110210-0900-COMMITTEE-AFET_de_146_0
707,20161011-0900-COMMITTEE-FEMM_de_33_0
708,20180219-1500-COMMITTEE-CONT_de_156_0
709,20090216-1500-COMMITTEE-CONT_de_56_0
710,20190626-1500-SPECIAL-COR_de_139_0
711,20130917-0900-COMMITTEE-PETI_de_164_0
712,20121008-1500-COMMITTEE-REGI_de_89_0
713,20180322-0900-SPECIAL-UNKN_de_188_0
714,20111005-0900-COMMITTEE-CULT_de_290_0
715,20130610-0900-PLENARY-19_de_17_0
716,20130507-1430-COMMITTEE-ECON_de_264_0
717,20170830-0900-COMMITTEE-AGRI_de_84_0
718,20140320-0900-COMMITTEE-DROI_de_50_0
719,20111011-0900-COMMITTEE-ECON_de_160_1
720,20130626-1500-COMMITTEE-AGRI_de_60_1
721,20131218-0900-COMMITTEE-DEVE_de_256_1
722,20140211-1138-COMMITTEE-PETI_de_41_1
723,20131008-0900-PLENARY-13_de_77_0
724,20120606-1445-SPECIAL-UNKN_de_30_1
725,20140522-1030-SPECIAL-UNKN_de_6_0
726,20121016-1130-SPECIAL_de_37_1
727,20110201-0900-COMMITTEE-AFCO_de_40_1
728,20191204-0900-COMMITTEE-EMPL_de_330_1
729,20110420-0900-COMMITTEE-FEMM_de_354_1
730,20191009-0900-PLENARY_de_980_0
731,20121212-0900-PLENARY-17_de_48_1
732,20121025-0900-PLENARY-12_de_111_0
733,20160421-1600-SPECIAL-UNKN_de_47_0
734,20130905-0900-COMMITTEE-EMPL_de_289_0
735,20191112-1445-COMMITTEE-EMPL_de_44_0
736,20120327-0900-COMMITTEE-INTA_de_128_1
737,20191001-0900-COMMITTEE-AFET_de_131_1
738,20150127-1500-COMMITTEE-JURI-INTA_de_152_1
739,20170320-1700-COMMITTEE-BUDG-ECON_de_9_1
740,20190326-0900-PLENARY_de_564_2
741,20121206-1022-SPECIAL_de_36_1
742,20130617-1500-COMMITTEE-PECH_de_19_1
743,20180312-0900-PLENARY-13_de_90_0
744,20151201-1500-COMMITTEE-AGRI_de_313_0
745,20120327-1500-COMMITTEE-JURI_de_209_0
746,20100929-1500-COMMITTEE-AGRI_de_63_0
747,20140416-0900-PLENARY-16_de_5_2
748,20091110-1030-COMMITTEE-AGRI_de_227_1
749,20100318-0900-COMMITTEE-AFCO_de_189_0
750,20160203-1500-SPECIAL_de_16_1
751,20120425-1500-COMMITTEE-DROI_de_300_2
752,20090121-1500-COMMITTEE-AFCO_de_363_0
753,20110713-1500-COMMITTEE-INTA_de_44_0
754,20100301-1500-COMMITTEE_de_291_1
755,20140924-0900-COMMITTEE-SEDE_de_256_1
756,20091104-0900-COMMITTEE-IMCO_de_208_0
757,20111004-0900-COMMITTEE-PETI_de_188_0
758,20180607-1400-COMMITTEE-PEST_de_207_0
759,20140416-0900-PLENARY-4_de_116_0
760,20130618-1500-COMMITTEE-TRAN_de_126_1
761,20131022-1110-SPECIAL-UNKN_de_2_0
762,20100205-1100-SPECIAL_de_51_0
763,20160630-0900-COMMITTEE-BUDG-AFET-LIBE-DEVE_de_232_1
764,20091008-1430-COMMITTEE-BUDG_de_5_0
765,20150616-1500-COMMITTEE-ENVI_de_390_1
766,20121127-0900-COMMITTEE-AFET_de_51_1
767,20170622-1430-SPECIAL-UNKN_de_98_1
768,20191203-1430-COMMITTEE-SEDE_de_83_0
769,20151210-0900-COMMITTEE-AFET_de_103_1
770,20180417-0900-PLENARY-22_de_84_1
771,20170426-0900-PLENARY-16_de_55_1
772,20100203-1230-SPECIAL_de_255_0
773,20151015-0900-COMMITTEE-CONT_de_118_0
774,20151203-1500-COMMITTEE-AFCO_de_34_1
775,20160426-0900-COMMITTEE-TRAN_de_381_1
776,20200708-0900-PLENARY_de_194_0
777,20111004-0900-COMMITTEE-DROI_de_10_0
778,20100427-0900-COMMITTEE-ECON_de_281_1
779,20201029-1645-COMMITTEE-JURI-LIBE-AFCO-PETI_de_22_1
780,20110615-0900-COMMITTEE-FEMM_de_250_1
781,20100706-0900-PLENARY-9_de_178_0
782,20161014-0900-SPECIAL-UNKN2_de_121_0
783,20110412-0900-COMMITTEE-ITRE_de_212_1
784,20190122-0900-COMMITTEE-AFET_de_145_1
785,20120530-0900-COMMITTEE-IMCO_de_111_0
786,20130218-1600-COMMITTEE-CONT_de_17_1
787,20171011-1430-COMMITTEE-ITRE_de_129_1
788,20090326-0900-PLENARY-3_de_21_1
789,20190219-1430-COMMITTEE-ITRE_de_6_0
790,20101201-1500-COMMITTEE-EMPL_de_333_0
791,20120619-0900-COMMITTEE-PETI_de_309_0
792,20100407-1630-COMMITTEE-ITRE_de_226_1
793,20110908-0900-COMMITTEE-ITRE_de_9_0
794,20150326-0900-COMMITTEE-TRAN_de_65_0
795,20181025-0830-COMMITTEE-ENVI_de_93_1
796,20110502-1500-COMMITTEE-LIBE_de_26_1
797,20131211-0900-PLENARY-4_de_320_1
798,20100407-1630-COMMITTEE-IMCO_de_11_1
799,20191106-0900-COMMITTEE-INTA_de_44_1
800,20151110-0900-COMMITTEE-DEVE_de_137_1
801,20090402-1250-COMMITTEE-IMCO_de_299_0
802,20110925-1020-SPECIAL-UNKN_de_13_0
803,20091019-0900-PLENARY-11_de_98_0
804,20150420-1645-COMMITTEE-ECON-BUDG_de_65_0
805,20120326-1500-COMMITTEE-JURI_de_51_1
806,20201119-0900-COMMITTEE-ECON_de_243_1
807,20160119-0900-PLENARY-4_de_34_1
808,20180710-1430-COMMITTEE-AGRI_de_164_0
809,20160524-1500-COMMITTEE-REGI_de_10_1
810,20200902-1645-COMMITTEE-AGRI_de_155_1
811,20120917-1500-COMMITTEE-REGI_de_288_1
812,20170913-0900-PLENARY-20_de_80_0
813,20100323-1500-COMMITTEE-AFET_de_116_1
814,20171122-0900-COMMITTEE-BUDG_de_38_1
815,20150908-1600-SPECIAL-UNKN_de_29_1
816,20171114-0900-PLENARY-17_de_18_1
817,20141106-0900-COMMITTEE-LIBE_de_101_1
818,20120529-1500-COMMITTEE-INTA_de_126_0
819,20100308-0900-PLENARY-12_de_45_0
820,20170619-1600-COMMITTEE-INTA_de_145_1
821,20100714-1500-COMMITTEE-PECH_de_190_0
822,20120529-1500-COMMITTEE-SEDE_de_84_1
823,20110712-1500-COMMITTEE-AGRI_de_162_0
824,20111122-1615-COMMITTEE-PECH_de_138_0
825,20120530-1500-COMMITTEE-ITRE_de_124_1
826,20190129-1500-COMMITTEE-CONT_de_176_0
827,20100615-0900-PLENARY-11_de_58_0
828,20180711-1430-COMMITTEE-PETI_de_39_1
829,20161011-1500-COMMITTEE-FEMM_de_79_0
830,20091110-0900-COMMITTEE-JURI_de_6_1
831,20181004-0930-COMMITTEE-CONT_de_106_0
832,20171128-1710-SPECIAL-UNKN_de_239_1
833,20110927-0900-PLENARY-12_de_211_1
834,20180618-1500-COMMITTEE-ITRE_de_288_1
835,20110621-1500-COMMITTEE-REGI_de_67_1
836,20110126-1500-COMMITTEE-ITRE_de_43_1
837,20130710-1500-COMMITTEE-SEDE_de_175_1
838,20160428-1430-COMMITTEE-LIBE_de_248_2
839,20100127-1500-COMMITTEE-TRAN_de_125_0
840,20140318-0900-COMMITTEE-AFET_de_249_0
841,20170712-0930-COMMITTEE-SEDE_de_37_0
842,20090506-0900-PLENARY-14_de_7_1
843,20151216-0900-PLENARY-16_de_146_0
844,20140903-1500-COMMITTEE-ENVI_de_311_0
845,20140916-0900-PLENARY-10_de_13_1
846,20110420-1500-COMMITTEE-FEMM_de_136_2
847,20140604-1245-COMMITTEE-AFET_de_115_0
848,20101004-1500-COMMITTEE-REGI_de_189_1
849,20131008-0900-PLENARY-16_de_22_0
850,20151028-0900-PLENARY-19_de_83_0
851,20130121-1500-COMMITTEE-LIBE_de_38_0
852,20190723-1500-COMMITTEE-ITRE_de_219_1
853,20141202-0900-COMMITTEE-TRAN_de_274_0
854,20171214-0900-PLENARY-11_de_64_0
855,20110712-1500-COMMITTEE-IMCO_de_13_0
856,20200127-1500-COMMITTEE-LIBE_de_251_1
857,20111004-0900-COMMITTEE-LIBE_de_274_0
858,20180620-0900-COMMITTEE-REGI_de_213_1
859,20200527-1700-SPECIAL-PRESSER_de_21_1
860,20160712-0900-COMMITTEE-BUDG_de_10_1
861,20200121-0900-COMMITTEE-ENVI_de_143_0
862,20110616-0900-COMMITTEE-IMCO_de_48_1
863,20181011-1400-SPECIAL-5E2_de_184_0
864,20111006-0900-COMMITTEE-AGRI_de_58_1
865,20160620-1500-COMMITTEE-PETI_de_174_0
866,20200218-0945-COMMITTEE-BUDG_de_65_2
867,20111010-1500-COMMITTEE-AFCO_de_73_0
868,20151201-0900-COMMITTEE-SEDE_de_175_1
869,20091125-0900-PLENARY-12_de_140_0
870,20100302-1400-SPECIAL_de_71_0
871,20091006-1500-COMMITTEE-REGI_de_120_1
872,20140924-1500-COMMITTEE-JURI_de_114_0
873,20191114-1300-SPECIAL-HEARING-2Q2_de_98_0
874,20131111-1500-COMMITTEE-DROI_de_292_0
875,20170206-1600-SPECIAL-UNKN2_de_78_0
876,20180206-0950-SPECIAL-UNKN_de_13_1
877,20170214-0900-PLENARY-3_de_300_1
878,20120123-1500-COMMITTEE-CULT_de_16_0
879,20120530-0900-COMMITTEE-CONT_de_129_0
880,20170621-0900-COMMITTEE-PETI_de_105_0
881,20130318-1500-COMMITTEE-AGRI_de_37_1
882,20180516-0900-COMMITTEE-DEVE_de_79_0
883,20170228-0900-COMMITTEE-PECH_de_207_0
884,20181121-0930-COMMITTEE-FEMM_de_153_0
885,20100415-1100-SPECIAL_de_65_0
886,20141110-1500-COMMITTEE-JURI_de_73_0
887,20111004-1500-COMMITTEE-PETI_de_255_0
888,20150702-0900-COMMITTEE-DROI_de_35_0
889,20100316-1500-COMMITTEE-INTA_de_153_1
890,20150413-1500-COMMITTEE-PECH_de_64_1
891,20090423-0900-PLENARY-12_de_6_1
892,20181010-1430-COMMITTEE-JURI_de_143_2
893,20141125-0900-PLENARY-21_de_60_0
894,20121022-0900-PLENARY-13_de_8_2
895,20151215-0900-PLENARY-3_de_216_0
896,20190311-0900-PLENARY_de_271_0
897,20130220-0900-COMMITTEE-BUDG_de_11_0
898,20160615-1500-COMMITTEE-REGI_de_105_0
899,20160615-0900-COMMITTEE-JURI_de_4_0
900,20120709-1500-COMMITTEE-CULT_de_171_1
901,20151130-1500-COMMITTEE-LIBE_de_135_0
902,20181203-1500-COMMITTEE-LIBE_de_187_1
903,20120124-1500-COMMITTEE-AFET_de_55_1
904,20201116-1030-COMMITTEE-_de_198_0
905,20151028-0900-PLENARY-6_de_139_0
906,20120425-0900-COMMITTEE-ITRE_de_211_1
907,20160613-1500-COMMITTEE-ECON_de_391_1
908,20130123-1500-COMMITTEE-CRIM_de_67_0
909,20110623-0900-PLENARY-5_de_79_0
910,20140318-1500-SPECIAL-UNKN_de_229_0
911,20150127-1500-COMMITTEE-CONT_de_248_1
912,20141001-1930-COMMITTEE-HEARING2014MAC3_de_277_0
913,20150707-0900-PLENARY-18_de_96_1
914,20170126-1400-COMMITTEE-PANA_de_136_0
915,20161108-0900-COMMITTEE-CULT_de_160_0
916,20130709-0900-COMMITTEE-IMCO_de_56_1
917,20160615-0900-COMMITTEE-PECH_de_242_0
918,20160912-1930-COMMITTEE-AFET_de_52_0
919,20180516-1430-COMMITTEE-PETI_de_130_1
920,20150113-1110-SPECIAL-UNKN_de_42_0
921,20130918-0900-COMMITTEE-FEMM_de_204_0
922,20110125-0900-COMMITTEE-DEVE_de_174_1
923,20190930-1700-COMMITTEE-AFET_de_108_1
924,20111019-0900-SPECIAL_de_163_1
925,20151022-0900-COMMITTEE-DROI_de_328_0
926,20090310-0900-PLENARY-19_de_10_0
927,20110113-0900-COMMITTEE-ECON_de_122_0
928,20111003-1500-COMMITTEE-PETI_de_159_1
929,20110524-1500-COMMITTEE-EMPL_de_173_0
930,20101109-0900-COMMITTEE-ITRE_de_229_1
931,20100601-0900-COMMITTEE-AFET_de_106_0
932,20100125-1500-COMMITTEE-ENVI_de_307_0
933,20100505-0900-PLENARY-7_de_108_0
934,20140120-1500-COMMITTEE-AFCO_de_43_0
935,20150518-0900-PLENARY-15_de_66_0
936,20141001-1930-COMMITTEE-HEARING2014TN3_de_120_0
937,20150714-0900-COMMITTEE-SEDE_de_107_0
938,20180425-0900-COMMITTEE-TRAN_de_148_1
939,20180712-0900-COMMITTEE-ECON_de_303_1
940,20110419-0900-COMMITTEE-AFCO_de_135_0
941,20120315-0900-PLENARY-5_de_12_1
942,20160111-1830-SPECIAL-TAX2-EXTRA_de_14_2
943,20121008-1500-COMMITTEE-CULT_de_122_1
944,20120412-0911-SPECIAL_de_174_1
945,20141106-0900-COMMITTEE-AGRI_de_202_1
946,20160128-0900-COMMITTEE-CONT_de_210_0
947,20110124-1500-COMMITTEE-CULT_de_182_1
948,20141215-0900-PLENARY-16_de_162_0
949,20091110-1500-COMMITTEE-AGRI_de_313_1
950,20120914-1600-SPECIAL_de_82_0
951,20170925-1500-COMMITTEE-FEMM-DEVE_de_45_0
952,20101201-0900-COMMITTEE-PECH_de_0_1
953,20171023-1930-COMMITTEE-AFET_de_67_0
954,20090325-0900-PLENARY-4_de_73_1
955,20110621-1500-COMMITTEE-ENVI_de_237_1
956,20140401-1500-COMMITTEE-PETI_de_62_0
957,20150707-1010-SPECIAL-UNKN_de_17_0
958,20140317-1500-COMMITTEE-ITRE_de_111_0
959,20120425-1500-COMMITTEE-DROI_de_154_1
960,20180625-1530-COMMITTEE-LIBE_de_447_1
961,20140109-0900-COMMITTEE-EMPL_de_230_1
962,20141117-1500-COMMITTEE-AFET_de_40_1
963,20190130-0900-PLENARY_de_316_1
964,20100601-0900-COMMITTEE-LIBE_de_101_0
965,20131125-1500-COMMITTEE-JURI_de_117_0
966,20130312-0900-PLENARY-20_de_80_1
967,20170517-0900-PLENARY-17_de_76_0
968,20100120-0900-PLENARY-14_de_90_1
969,20180111-1030-COMMITTEE-LIBE-FEMM_de_131_1
970,20130703-0900-PLENARY-17_de_47_0
971,20110308-0900-PLENARY-8_de_58_0
972,20180619-1430-COMMITTEE-DROI_de_264_1
973,20091109-1500-COMMITTEE-ITRE_de_204_0
974,20190212-1730-SPECIAL-FUTUR_de_208_0
975,20180222-0900-COMMITTEE-PETI_de_144_0
976,20150317-1500-COMMITTEE-TRAN_de_111_1
977,20161013-0900-COMMITTEE-ITRE_de_74_0
978,20110525-1500-COMMITTEE-CULT_de_206_0
979,20200218-0900-COMMITTEE-DROI_de_124_1
980,20140205-0900-PLENARY-17_de_18_1
981,20160620-1500-COMMITTEE-PETI_de_169_1
982,20180424-1530-COMMITTEE-INTA_de_312_0
983,20100610-1500-COMMITTEE-LIBE_de_191_1
984,20181011-0900-COMMITTEE-ENVI_de_174_1
985,20110922-1500-COMMITTEE-CONT_de_57_0
986,20160428-1600-SPECIAL-UNKN_de_171_1
987,20100503-1500-COMMITTEE-ECON_de_5_1
988,20131017-0900-COMMITTEE-PETI_de_246_1
989,20130918-0930-COMMITTEE-SEDE_de_67_1
990,20110607-0900-PLENARY-3_de_107_1
991,20141023-0900-PLENARY-3_de_47_1
992,20100427-0900-COMMITTEE-CONT_de_77_1
993,20100316-1300-SPECIAL_de_14_0
994,20160908-0900-COMMITTEE-AGRI_de_112_2
995,20151119-0900-COMMITTEE-BUDG_de_56_0
996,20130326-0900-COMMITTEE-TRAN_de_66_1
997,20130221-0900-COMMITTEE-CONT_de_79_1
998,20181018-1400-COMMITTEE-TAX3_de_49_0
999,20110913-0900-PLENARY-16_de_37_1
1000,20200528-1100-COMMITTEE-ITRE_de_144_1
1001,20120228-0900-COMMITTEE-FEMM_de_218_0
1002,20090715-0900-PLENARY-3_de_3_1
1003,20110831-0900-COMMITTEE-ECON_de_348_0
1004,20130701-0900-PLENARY-16_de_4_0
1005,20111220-1500-COMMITTEE-ITRE_de_101_0
1006,20101202-0900-COMMITTEE-CULT_de_23_0
1007,20090209-1500-COMMITTEE-DROI_de_6_0
1008,20141021-0900-PLENARY-7_de_9_0
1009,20120301-0900-COMMITTEE-AFET_de_122_1
1010,20131217-0900-COMMITTEE-PECH_de_116_0
1011,20100421-0900-PLENARY-7_de_147_1
1012,20120425-0900-COMMITTEE-ENVI_de_186_0
1013,20161128-1500-COMMITTEE-DROI_de_28_0
1014,20131104-1500-COMMITTEE-CULT_de_83_0
1015,20180601-1430-SPECIAL11_de_8_0
1016,20111005-0900-COMMITTEE-CULT_de_240_1
1017,20150702-0900-COMMITTEE-LIBE_de_18_1
1018,20130710-0900-COMMITTEE-CONT_de_246_0
1019,20160224-0900-PLENARY-7_de_186_0
1020,20100928-1500-COMMITTEE-ENVI_de_303_0
1021,20170323-1400-SPECIAL-UNKN2_de_143_0
1022,20200714-0900-COMMITTEE-FEMM_de_120_0
1023,20151009-1000-SPECIAL-UNKN_de_232_0
1024,20100127-1500-COMMITTEE-ITRE_de_222_0
1025,20100210-0900-PLENARY-3_de_195_0
1026,20180117-0900-PLENARY-10_de_30_1
1027,20121011-1000-SPECIAL-UNKN_de_255_0
1028,20111219-1230-SPECIAL_de_82_1
1029,20131217-0900-COMMITTEE-PECH_de_14_0
1030,20090901-0900-COMMITTEE-ENVI_de_340_1
1031,20170608-1000-SPECIAL-UNKN2_de_55_0
1032,20150622-1500-COMMITTEE-IMCO_de_8_2
1033,20170405-0900-SPECIAL_de_104_0
1034,20191104-1500-COMMITTEE-ECON_de_9_0
1035,20120920-0900-COMMITTEE-FEMM_de_148_1
1036,20130710-1500-COMMITTEE-PECH_de_130_0
1037,20110711-1500-COMMITTEE-AFCO_de_86_0
1038,20160125-1500-COMMITTEE-SEDE_de_194_0
1039,20130618-1500-COMMITTEE-TRAN_de_127_1
1040,20160201-1900-COMMITTEE-LIBE_de_164_0
1041,20101130-0900-COMMITTEE-SEDE_de_153_0
1042,20120124-1500-COMMITTEE-PECH_de_194_1
1043,20160419-0900-COMMITTEE-REGI_de_125_0
1044,20150714-1500-COMMITTEE-JURI_de_218_0
1045,20150108-0900-COMMITTEE-ECON_de_42_0
1046,20120126-0900-COMMITTEE-AFCO_de_61_2
